 93X  45 912  20  60.00   0.00 RI 000   2
 -41.1600  15.8600  3
 -41.3200  15.8400  2
 -41.4600  15.8400  2
 -41.6300  15.8400  2
 -41.7700  15.8400  2
 -41.9200  15.8100  2
 -42.0800  15.8100  2
 -42.1200  15.8100  2
 -45.1800  14.0900  3
 -45.3000  14.1300  2
 -45.4300  14.1500  2
 -45.6000  14.1500  2
 -45.7900  14.1700  2
 -45.9200  14.1700  2
 -46.1000  14.1900  2
 -46.2100  14.1900  2
 -46.4300  14.2300  2
 -46.5600  14.2500  2
 -46.6100  14.2700  2
 -46.6600  14.2300  3
  99.0000   0.0000  3
 93X  46 912  20  68.96   0.00 AN    31 5
 -42.0400  13.5000  3
 -42.1600  13.4800  2
 -42.3200  13.5200  2
 -42.4600  13.5800  2
 -42.5700  13.6200  2
 -42.7500  13.7500  2
 -43.6300  14.0800  3
 -43.7400  14.2000  2
 -43.8000  14.2600  2
 -43.8900  14.3500  2
 -43.9800  14.4300  2
 -43.2400  13.6000  3
 -43.1500  13.8300  2
 -43.2800  13.7500  2
 -43.3100  13.8700  2
 -43.4500  13.9100  2
 -43.4500  13.7200  2
 -43.1300  14.0800  3
 -43.3100  14.1400  2
 -43.3300  14.1600  3
  99.0000   0.0000  3
 93X  47 912  50  77.24   0.00 AN    33 1
 -42.4500  10.5200  3
 -42.5700  10.5200  2
 -42.6500  10.5000  2
 -42.7900  10.5000  2
 -43.0500  10.5200  2
 -43.2300  10.5000  2
 -43.3900  10.5200  2
 -43.5500  10.5000  2
 -43.7100  10.5000  2
 -43.8200  10.5200  2
 -43.9800  10.5400  2
 -44.1900  10.5600  2
 -44.3400  10.5500  2
 -44.4900  10.5500  2
 -44.6500  10.5300  2
 -44.8300  10.5500  2
 -45.0100  10.5500  2
 -45.1400  10.5500  2
 -45.2900  10.5300  2
 -45.4000  10.5500  2
 -45.4800  10.5300  2
 -45.7100  10.5900  2
 -45.9300  10.5900  2
 -46.2000  10.5900  2
 -46.4600  10.5600  2
 -46.7900  10.5200  2
 -46.9000  10.5200  2
 -47.0900  10.5200  2
 -47.3100  10.5400  2
 -47.4700  10.5600  2
 -47.6500  10.5800  2
 -47.7800  10.5600  2
 -47.8900  10.5600  2
 -48.0000  10.5800  2
 -48.0700  10.6000  2
 -48.1700  10.5800  2
 -48.2400  10.5800  2
 -48.5700  10.4100  3
 -48.5800  10.6200  2
 -48.6500  10.5300  2
 -48.7200  10.6800  2
 -48.8300  10.6100  2
 -48.8200  10.4500  2
 -48.5800  10.7200  3
 -48.5800  10.9500  2
 -48.6700  10.8400  2
 -48.7400  11.0100  2
 -48.8300  10.9300  2
 -48.7900  10.7400  2
 -48.7200  10.7600  3
  99.0000   0.0000  3
 93X  48 912  41  72.46   0.00 AN    32 6
 -41.7100  12.6100  3
 -41.8400  12.6100  2
 -41.9500  12.6100  2
 -42.0500  12.6300  2
 -42.2700  12.6300  2
 -42.4900  12.6500  2
 -42.6200  12.6200  2
 -42.6700  12.6000  2
 -42.7800  12.5800  2
 -42.9400  12.6400  2
 -43.2600  12.6800  2
 -43.4500  12.6800  2
 -43.6900  12.6400  2
 -43.8800  12.6600  2
 -44.1700  12.7000  2
 -44.2300  12.6800  2
 -44.3300  12.7000  2
 -44.4200  12.7400  2
 -44.6100  12.7600  2
 -44.8200  12.7600  2
 -45.0100  12.7800  2
 -45.2300  12.7600  2
 -45.3400  12.7600  2
 -45.5800  12.8200  2
 -45.8000  12.8200  2
 -45.8700  12.8400  2
 -45.9300  12.8400  2
 -46.2100  12.6300  3
 -46.1900  12.7900  2
 -46.2800  12.6900  2
 -46.2800  12.7900  2
 -46.3700  12.8600  2
 -46.4400  12.7500  2
 -46.4100  12.5800  2
 -46.2700  13.0600  3
 -46.1900  13.1500  2
 -46.2400  13.2300  2
 -46.3400  13.0600  2
 -46.4500  12.9800  2
 -46.4500  13.2100  2
 -46.4800  13.2300  3
  99.0000   0.0000  3
 93X  49 912  41  84.00   0.00 AN    34 3
 -42.6200  10.0400  3
 -42.7100  10.0000  2
 -42.8900   9.9800  2
 -43.1000   9.9200  2
 -43.3800   9.9100  2
 -43.8000   9.7700  2
 -44.0100   9.8100  2
 -44.0800   9.7600  2
 -44.2800   9.7800  2
 -44.4600   9.7600  2
 -44.6700   9.7200  2
 -44.9600   9.6800  2
 -45.0500   9.6600  2
 -45.3600   9.6300  2
 -45.6200   9.5700  2
 -45.9000   9.5300  2
 -46.1100   9.4800  2
 -46.4100   9.4600  2
 -46.7700   9.4000  2
 -46.9700   9.3700  2
 -47.2000   9.3700  2
 -47.4800   9.3700  2
 -47.6100   9.3500  2
 -47.7300   9.3300  2
 -47.9000   9.3100  2
 -47.9400   9.3100  2
 -48.0000   9.3100  2
 -48.1400   9.3100  2
 -48.1900   9.2800  2
 -48.4000   8.9500  3
 -48.3900   9.2000  2
 -48.4800   9.0500  2
 -48.5100   9.1800  2
 -48.5900   9.2000  2
 -48.6500   9.0500  2
 -48.6200   8.9700  2
 -48.6200   9.5900  3
 -48.4300   9.6200  2
 -48.5700   9.4100  2
 -48.5700   9.6600  2
 -48.5800   9.6600  3
  99.0000   0.0000  3
