 5XX 500 502 200 600.00   0.00 CS 000   7
  12.6700  44.2600  2
  12.6700  44.2700  2
  12.6700  44.2800  2
  12.6800  44.2900  2
  12.6800  44.3000  2
  12.6800  44.3100  2
  12.6900  44.3200  2
  12.6900  44.3300  2
  12.7000  44.3400  2
  12.7000  44.3500  2
  12.7000  44.3600  2
  12.7100  44.3700  2
  12.7100  44.3800  2
  12.7100  44.3900  2
  12.7100  44.4000  2
  12.7100  44.4100  2
  12.7200  44.4200  2
  12.7200  44.4300  2
  12.7200  44.4400  2
  12.7200  44.4500  2
  12.7200  44.4700  2
  12.7200  44.4800  2
  12.7200  44.4900  2
  12.7200  44.5000  2
  12.7200  44.5200  2
  12.7200  44.5300  2
  12.7200  44.5400  2
  12.7200  44.5500  2
  12.7200  44.5700  2
  12.7200  44.5800  2
  12.7200  44.5900  2
  12.7200  44.6100  2
  12.7200  44.6200  2
  12.7200  44.6300  2
  12.7200  44.6400  2
  12.7200  44.6600  2
  12.7200  44.6700  2
  12.7200  44.6800  2
  12.7200  44.6900  2
  12.7200  44.7100  2
  12.7200  44.7200  2
  12.7200  44.7300  2
  12.7200  44.7500  2
  12.7200  44.7600  2
  12.7200  44.7700  2
  12.7200  44.7800  2
  12.7200  44.8000  2
  12.7200  44.8100  2
  12.7200  44.8200  2
  12.7200  44.8300  2
  12.7300  44.8400  2
  12.7300  44.8500  2
  12.7300  44.8600  2
  12.7300  44.8800  2
  12.7300  44.8800  2
  12.7400  44.8900  2
  12.7400  44.9000  2
  12.7500  44.9100  2
  12.7500  44.9200  2
  12.7600  44.9300  2
  12.7600  44.9300  2
  12.7700  44.9400  2
  12.7700  44.9500  2
  12.7800  44.9600  2
  12.7900  44.9600  2
  12.7900  44.9700  2
  12.8000  44.9800  2
  12.8000  44.9900  2
  12.8100  45.0000  2
  12.8100  45.0000  2
  12.8200  45.0100  2
  12.8200  45.0200  2
  12.8200  45.0300  2
  12.8300  45.0400  2
  12.8300  45.0500  2
  12.8400  45.0600  2
  12.8400  45.0600  2
  12.8500  45.0700  2
  12.8500  45.0800  2
  12.8500  45.0900  2
  12.8600  45.1000  2
  12.8600  45.1100  2
  12.8700  45.1200  2
  12.8700  45.1300  2
  12.8700  45.1400  2
  12.8700  45.1500  2
  12.8800  45.1600  2
  12.8800  45.1700  2
  12.8800  45.1800  2
  12.8900  45.1900  2
  12.8900  45.2000  2
  12.9000  45.2000  2
  12.9000  45.2100  2
  12.9000  45.2200  2
  12.9100  45.2300  2
  12.9100  45.2400  2
  12.9200  45.2500  2
  12.9200  45.2600  2
  12.9300  45.2600  2
  12.9300  45.2700  2
  12.9400  45.2800  2
  12.9400  45.2900  2
  12.9400  45.3000  2
  12.9500  45.3100  2
  12.9500  45.3200  2
  12.9600  45.3200  2
  12.9600  45.3300  2
  12.9700  45.3400  2
  12.9700  45.3500  2
  12.9800  45.3600  2
  12.9800  45.3700  2
  12.9800  45.3800  2
  12.9900  45.3900  2
  12.9900  45.4000  2
  12.9900  45.4100  2
  13.0000  45.4200  2
  13.0000  45.4300  2
  13.0000  45.4300  2
  13.0100  45.4400  2
  13.0100  45.4500  2
  13.0200  45.4600  2
  13.0200  45.4700  2
  13.0300  45.4700  2
  13.0400  45.4800  2
  13.0400  45.4900  2
  13.0500  45.4900  2
  13.0600  45.5000  2
  13.0700  45.5000  2
  13.0800  45.5100  2
  13.0900  45.5100  2
  13.0900  45.5200  2
  13.1000  45.5200  2
  13.1100  45.5300  2
  13.1200  45.5300  2
  13.1300  45.5300  2
  13.1400  45.5400  2
  13.1500  45.5400  2
  13.1500  45.5500  2
  13.1600  45.5500  2
  13.1700  45.5600  2
  13.1800  45.5700  2
  13.1900  45.5700  2
  13.2000  45.5700  2
  13.2100  45.5800  2
  13.2100  45.5800  2
  13.2200  45.5900  2
  13.2300  45.5900  2
  13.2400  45.6000  2
  13.2500  45.6000  2
  13.2500  45.6100  2
  13.2600  45.6200  2
  13.2600  45.6300  2
  13.2700  45.6300  2
  13.2700  45.6400  2
  13.2800  45.6500  2
  13.2800  45.6600  2
  13.2900  45.6700  2
  13.2900  45.6800  2
  13.3000  45.6800  2
  13.3000  45.6900  2
  13.3000  45.7000  2
  13.3100  45.7100  2
  13.3100  45.7200  2
  13.3200  45.7300  2
  13.3200  45.7300  2
  13.3300  45.7400  2
  13.3400  45.7500  2
  13.3400  45.7600  2
  13.3500  45.7600  2
  13.3500  45.7700  2
  13.3600  45.7800  2
  13.3600  45.7900  2
  13.3600  45.8000  2
  13.3700  45.8100  2
  13.3700  45.8200  2
  13.3700  45.8300  2
  13.3700  45.8500  2
  13.3700  45.8600  2
  13.3700  45.8700  2
  13.3700  45.8900  2
  13.3700  45.9000  2
  13.3700  45.9100  2
  13.3700  45.9200  2
  13.3700  45.9300  2
  13.3800  45.9400  2
  13.3800  45.9500  2
  13.3800  45.9600  2
  13.3800  45.9700  2
  13.3800  45.9800  2
  13.3800  46.0000  2
  13.3800  46.0100  2
  13.3800  46.0200  2
  13.3800  46.0300  2
  13.3800  46.0500  2
  13.3800  46.0600  2
  13.3800  46.0700  2
  13.3800  46.0800  2
  13.3700  46.1000  2
  13.3700  46.1100  2
  13.3700  46.1200  2
  13.3700  46.1300  2
  13.3700  46.1500  2
  13.3700  46.1600  2
  13.3700  46.1700  2
  13.3700  46.1800  2
  13.3700  46.1900  2
  13.3800  46.2000  2
  13.3800  46.2100  2
  13.3800  46.2200  2
  13.3900  46.2300  2
  13.3900  46.2400  2
  13.3900  46.2500  2
  13.3900  46.2600  2
  13.4000  46.2700  2
  13.4000  46.2800  2
  13.4000  46.3000  2
  13.4000  46.3100  2
  13.4000  46.3200  2
  13.4000  46.3300  2
  13.4000  46.3400  2
  13.4000  46.3600  2
  13.4000  46.3700  2
  13.4100  46.3800  2
  13.4000  46.3900  2
  13.4000  46.4000  2
  13.4000  46.4200  2
  13.4000  46.4300  2
  13.3900  46.4400  2
  13.3900  46.4500  2
  13.3900  46.4600  2
  13.3900  46.4700  2
  13.3800  46.4800  2
  13.3800  46.4900  2
  13.3800  46.5000  2
  13.3700  46.5100  2
  13.3700  46.5200  2
  13.3700  46.5300  2
  13.3600  46.5500  2
  13.3600  46.5600  2
  13.3600  46.5700  2
  13.3600  46.5800  2
  13.3600  46.6000  2
  13.3600  46.6100  2
  13.3600  46.6200  2
  13.3600  46.6300  2
  13.3600  46.6500  2
  13.3600  46.6600  2
  13.3600  46.6700  2
  13.3600  46.6900  2
  13.3600  46.7000  2
  13.3600  46.7100  2
  13.3700  46.7200  2
  13.3700  46.7300  2
  13.3700  46.7400  2
  13.3700  46.7500  2
  13.3700  46.7600  2
  13.3700  46.7700  2
  13.3800  46.7800  2
  13.3800  46.7900  2
  13.3800  46.8000  2
  13.3900  46.8100  2
  13.3900  46.8200  2
  13.3900  46.8300  2
  13.4000  46.8400  2
  13.4000  46.8500  2
  13.4000  46.8600  2
  13.4000  46.8700  2
  13.4100  46.8800  2
  13.4100  46.8900  2
  13.4100  46.9000  2
  13.4100  46.9100  2
  13.4200  46.9200  2
  13.4200  46.9300  2
  13.4200  46.9400  2
  13.4300  46.9500  2
  13.4300  46.9600  2
  13.4300  46.9700  2
  13.4300  46.9800  2
  13.4400  46.9900  2
  13.4400  47.0000  2
  13.4400  47.0100  2
  13.4400  47.0200  2
  13.4500  47.0300  2
  13.4500  47.0400  2
  13.4500  47.0500  2
  13.4600  47.0600  2
  13.4600  47.0700  2
  13.4700  47.0800  2
  13.4700  47.0900  2
  13.4700  47.1000  2
  13.4700  47.1100  2
  13.4800  47.1200  2
  13.4800  47.1300  2
  13.4800  47.1400  2
  13.4800  47.1500  2
  13.4900  47.1600  2
  13.4900  47.1700  2
  13.4900  47.1800  2
  13.4900  47.1900  2
  13.4900  47.2000  2
  13.4900  47.2200  2
  13.4900  47.2300  2
  13.5000  47.2400  2
  13.5000  47.2500  2
  13.5100  47.2500  2
  13.5100  47.2600  2
  13.5200  47.2700  2
  13.5200  47.2800  2
  13.5300  47.2900  2
  13.5300  47.2900  2
  13.5400  47.3000  2
  13.5400  47.3100  2
  13.5400  47.3200  2
  13.5500  47.3300  2
  13.5500  47.3400  2
  13.5600  47.3500  2
  13.5600  47.3600  2
  13.5600  47.3600  2
  13.5700  47.3700  2
  13.5700  47.3800  2
  13.5800  47.3900  2
  13.5800  47.4000  2
  13.5900  47.4100  2
  13.5900  47.4200  2
  13.6000  47.4200  2
  13.6000  47.4300  2
  13.6100  47.4400  2
  13.6100  47.4500  2
  13.6200  47.4600  2
  13.6200  47.4600  2
  13.6300  47.4700  2
  13.6300  47.4800  2
  13.6400  47.4900  2
  13.6400  47.5000  2
  13.6500  47.5100  2
  13.6500  47.5100  2
  13.6500  47.5200  2
  13.6600  47.5300  2
  13.6700  47.5400  2
  13.6700  47.5400  2
  13.6800  47.5500  2
  13.6900  47.5600  2
  13.6900  47.5600  2
  13.7000  47.5700  2
  13.7100  47.5700  2
  13.7200  47.5800  2
  13.7300  47.5800  2
  13.7400  47.5900  2
  13.7500  47.5900  2
  13.7500  47.6000  2
  13.7600  47.6000  2
  13.7700  47.6100  2
  13.7800  47.6100  2
  13.7900  47.6200  2
  13.7900  47.6300  2
  13.8000  47.6300  2
  13.8000  47.6400  2
  13.8100  47.6500  2
  13.8100  47.6600  2
  13.8200  47.6700  2
  13.8200  47.6700  2
  13.8300  47.6800  2
  13.8300  47.6900  2
  13.8400  47.7000  2
  13.8400  47.7100  2
  13.8500  47.7200  2
  13.8500  47.7200  2
  13.8600  47.7300  2
  13.8600  47.7400  2
  13.8700  47.7500  2
  13.8700  47.7600  2
  13.8800  47.7600  2
  13.8800  47.7700  2
  13.8900  47.7800  2
  13.8900  47.7900  2
  13.9000  47.7900  2
  13.9000  47.8000  2
  13.9100  47.8100  2
  13.9100  47.8200  2
  13.9100  47.8300  2
  13.9200  47.8400  2
  13.9200  47.8500  2
  13.9200  47.8600  2
  13.9200  47.8700  2
  13.9200  47.8800  2
  13.9300  47.9000  2
  13.9300  47.9100  2
  13.9300  47.9200  2
  13.9300  47.9300  2
  13.9300  47.9400  2
  13.9300  47.9600  2
  13.9300  47.9700  2
  13.9300  47.9800  2
  13.9300  47.9900  2
  13.9400  48.0000  2
  13.9400  48.0100  2
  13.9400  48.0200  2
  13.9400  48.0300  2
  13.9400  48.0500  2
  13.9400  48.0600  2
  13.9400  48.0700  2
  13.9400  48.0800  2
  13.9400  48.1000  2
  13.9400  48.1100  2
  13.9300  48.1200  2
  13.9300  48.1400  2
  13.9400  48.1500  2
  13.9400  48.1600  2
  13.9400  48.1700  2
  13.9400  48.1800  2
  13.9400  48.2000  2
  13.9400  48.2100  2
  13.9400  48.2200  2
  13.9400  48.2300  2
  13.9400  48.2400  2
  13.9400  48.2600  2
  13.9400  48.2700  2
  13.9300  48.2800  2
  13.9300  48.3000  2
  13.9300  48.3100  2
  13.9300  48.3200  2
  13.9300  48.3400  2
  13.9300  48.3500  2
  13.9300  48.3600  2
  13.9300  48.3700  2
  13.9300  48.3900  2
  13.9300  48.4000  2
  13.9300  48.4100  2
  13.9200  48.4300  2
  13.9200  48.4400  2
  13.9200  48.4500  2
  13.9200  48.4700  2
  13.9200  48.4800  2
  13.9200  48.4900  2
  13.9200  48.5000  2
  13.9200  48.5200  2
  13.9200  48.5300  2
  13.9200  48.5400  2
  13.9300  48.5500  2
  13.9300  48.5600  2
  13.9300  48.5700  2
  13.9300  48.5800  2
  13.9400  48.5900  2
  13.9400  48.6000  2
  13.9500  48.6000  2
  13.9600  48.6100  2
  13.9600  48.6100  2
  13.9700  48.6200  2
  13.9800  48.6200  2
  13.9900  48.6300  2
  13.9900  48.6400  2
  14.0000  48.6500  2
  14.0000  48.6500  2
  14.0100  48.6600  2
  14.0100  48.6700  2
  14.0200  48.6800  2
  14.0200  48.6800  2
  14.0300  48.6900  2
  14.0300  48.7000  2
  14.0400  48.7100  2
  14.0400  48.7200  2
  14.0500  48.7300  2
  14.0600  48.7300  2
  14.0600  48.7400  2
  14.0700  48.7500  2
  14.0700  48.7600  2
  14.0800  48.7600  2
  14.0800  48.7700  2
  14.0900  48.7800  2
  14.1000  48.7800  2
  14.1000  48.7900  2
  14.1100  48.8000  2
  14.1100  48.8100  2
  14.1200  48.8100  2
  14.1300  48.8200  2
  14.1300  48.8300  2
  14.1400  48.8400  2
  14.1400  48.8400  2
  14.1500  48.8500  2
  14.1600  48.8600  2
  14.1700  48.8600  2
  14.1700  48.8700  2
  14.1800  48.8700  2
  14.1900  48.8800  2
  14.1900  48.8900  2
  14.2000  48.8900  2
  14.2100  48.9000  2
  14.2100  48.9100  2
  14.2200  48.9200  2
  14.2300  48.9200  2
  14.2300  48.9300  2
  14.2400  48.9400  2
  14.2500  48.9400  2
  14.2600  48.9500  2
  14.2600  48.9500  2
  14.2700  48.9600  2
  14.2800  48.9600  2
  14.2900  48.9700  2
  14.3000  48.9800  2
  14.3000  48.9800  2
  14.3100  48.9900  2
  14.3200  48.9900  2
  14.3300  49.0000  2
  14.3400  49.0000  2
  14.3400  49.0100  2
  14.3500  49.0100  2
  14.3600  49.0200  2
  14.3700  49.0200  2
  14.3800  49.0300  2
  14.3900  49.0300  2
  14.4000  49.0400  2
  14.4000  49.0400  2
  14.4100  49.0500  2
  14.4200  49.0500  2
  14.4300  49.0600  2
  14.4400  49.0600  2
  14.4500  49.0700  2
  14.4600  49.0700  2
  14.4700  49.0700  2
  14.4800  49.0700  2
  14.4900  49.0800  2
  14.5000  49.0900  2
  14.5000  49.1000  2
  14.5100  49.1000  2
  14.5100  49.1100  2
  14.5200  49.1200  2
  14.5200  49.1300  2
  14.5300  49.1400  2
  14.5300  49.1400  2
  14.5400  49.1500  2
  14.5400  49.1600  2
  14.5500  49.1700  2
  14.5500  49.1800  2
  14.5600  49.1900  2
  14.5600  49.1900  2
  14.5700  49.2000  2
  14.5700  49.2100  2
  14.5700  49.2200  2
  14.5800  49.2300  2
  14.5800  49.2400  2
  14.5900  49.2400  2
  14.5900  49.2500  2
  14.5900  49.2600  2
  14.6000  49.2700  2
  14.6000  49.2800  2
  14.6000  49.2900  2
  14.6100  49.3000  2
  14.6100  49.3100  2
  14.6200  49.3200  2
  14.6200  49.3200  2
  14.6300  49.3300  2
  14.6300  49.3400  2
  14.6400  49.3500  2
  14.6400  49.3600  2
  14.6400  49.3700  2
  14.6400  49.3800  2
  14.6500  49.3900  2
  14.6500  49.4000  2
  14.6500  49.4100  2
  14.6600  49.4200  2
  14.6600  49.4300  2
  14.6600  49.4400  2
  14.6700  49.4500  2
  14.6700  49.4600  2
  14.6800  49.4700  2
  14.6800  49.4800  2
  14.6900  49.4800  2
  14.6900  49.4900  2
  14.7000  49.5000  2
  14.7000  49.5100  2
  14.7100  49.5200  2
  14.7100  49.5200  2
  14.7100  49.5300  2
  14.7200  49.5400  2
  14.7200  49.5500  2
  14.7300  49.5600  2
  14.7300  49.5700  2
  14.7400  49.5800  2
  14.7400  49.5900  2
  14.7400  49.6000  2
  14.7500  49.6100  2
  14.7500  49.6200  2
  14.7500  49.6300  2
  14.7500  49.6400  2
  14.7500  49.6500  2
  14.7500  49.6600  2
  14.7500  49.6700  2
  14.7600  49.6800  2
  14.7600  49.6900  2
  14.7600  49.7000  2
  14.7600  49.7200  2
  14.7600  49.7300  2
  14.7700  49.7400  2
  14.7700  49.7500  2
  14.7700  49.7600  2
  14.7700  49.7700  2
  14.7700  49.7800  2
  14.7800  49.7900  2
  14.7800  49.8000  2
  14.7800  49.8100  2
  14.7800  49.8200  2
  14.7800  49.8400  2
  14.7800  49.8400  2
  14.7900  49.8500  2
  14.7900  49.8600  2
  14.7900  49.8700  2
  14.7900  49.8900  2
  14.7900  49.9000  2
  14.7900  49.9100  2
  14.7900  49.9200  2
  14.7900  49.9300  2
  14.8000  49.9400  2
  14.8000  49.9600  2
  14.8000  49.9700  2
  14.8000  49.9800  2
  14.8000  49.9900  2
  14.8000  50.0000  2
  14.8000  50.0100  2
  14.8000  50.0300  2
  14.8000  50.0400  2
  14.8000  50.0500  2
  14.8000  50.0600  2
  14.8100  50.0700  2
  14.8100  50.0800  2
  14.8200  50.0900  2
  14.8200  50.1000  2
  14.8200  50.1100  2
  14.8300  50.1100  2
  14.8300  50.1200  2
  14.8400  50.1300  2
  14.8400  50.1400  2
  14.8400  50.1500  2
  14.8500  50.1600  2
  14.8500  50.1700  2
  14.8500  50.1800  2
  14.8600  50.1900  2
  14.8600  50.2000  2
  14.8600  50.2100  2
  14.8700  50.2200  2
  14.8700  50.2200  2
  14.8800  50.2300  2
  14.8800  50.2400  2
  14.8800  50.2500  2
  14.8900  50.2600  2
  14.8900  50.2700  2
  14.8900  50.2800  2
  14.8900  50.2900  2
  14.9000  50.3000  2
  14.9000  50.3100  2
  14.9000  50.3200  2
  14.9100  50.3300  2
  14.9100  50.3400  2
  14.9100  50.3500  2
  14.9200  50.3600  2
  14.9200  50.3700  2
  14.9300  50.3800  2
  14.9300  50.3900  2
  14.9400  50.3900  2
  14.9400  50.4000  2
  14.9500  50.4100  2
  14.9500  50.4200  2
  14.9600  50.4300  2
  14.9600  50.4400  2
  14.9600  50.4500  2
  14.9600  50.4600  2
  14.9700  50.4700  2
  14.9700  50.4800  2
  14.9700  50.4900  2
  14.9700  50.5000  2
  14.9800  50.5100  2
  14.9800  50.5200  2
  14.9800  50.5300  2
  14.9800  50.5400  2
  14.9800  50.5500  2
  14.9900  50.5600  2
  14.9900  50.5700  2
  14.9900  50.5800  2
  15.0000  50.5900  2
  15.0000  50.6000  2
  15.0000  50.6100  2
  15.0100  50.6200  2
  15.0100  50.6300  2
  15.0100  50.6400  2
  15.0200  50.6500  2
  15.0200  50.6500  2
  15.0300  50.6600  2
  15.0300  50.6700  2
  15.0400  50.6800  2
  15.0400  50.6800  2
  15.0500  50.6900  2
  15.0500  50.7000  2
  15.0600  50.7100  2
  15.0600  50.7200  2
  15.0700  50.7300  2
  15.0700  50.7400  2
  15.0800  50.7500  2
  15.0800  50.7600  2
  15.0800  50.7600  2
  15.0900  50.7700  2
  15.0900  50.7800  2
  15.0900  50.7900  2
  15.1000  50.8000  2
  15.1000  50.8100  2
  15.1000  50.8200  2
  15.1100  50.8300  2
  15.1100  50.8300  2
  15.1100  50.8400  2
  15.1200  50.8500  2
  15.1200  50.8600  2
  15.1200  50.8700  2
  15.1300  50.8800  2
  15.1300  50.8900  2
  15.1300  50.9000  2
  15.1300  50.9100  2
  15.1400  50.9200  2
  15.1400  50.9400  2
  15.1400  50.9500  2
  15.1400  50.9600  2
  15.1500  50.9700  2
  15.1500  50.9700  2
  15.1500  50.9800  2
  15.1600  50.9900  2
  15.1600  51.0100  2
  15.1600  51.0200  2
  15.1600  51.0300  2
  15.1600  51.0400  2
  15.1600  51.0500  2
  15.1600  51.0600  2
  15.1600  51.0800  2
  15.1600  51.0900  2
  15.1600  51.1000  2
  15.1600  51.1100  2
  15.1600  51.1200  2
  15.1700  51.1300  2
  15.1700  51.1500  2
  15.1700  51.1600  2
  15.1700  51.1700  2
  15.1700  51.1800  2
  15.1700  51.1900  2
  15.1800  51.2000  2
  15.1800  51.2100  2
  15.1800  51.2200  2
  15.1800  51.2300  2
  15.1800  51.2400  2
  15.1800  51.2500  2
  15.1800  51.2700  2
  15.1900  51.2800  2
  15.1900  51.2900  2
  15.1900  51.3000  2
  15.2000  51.3000  2
  15.2000  51.3100  2
  15.2000  51.3200  2
  15.2100  51.3300  2
  15.2100  51.3400  2
  15.2100  51.3500  2
  15.2200  51.3600  2
  15.2200  51.3700  2
  15.2300  51.3700  2
  15.2300  51.3800  2
  15.2300  51.3900  2
  15.2400  51.4000  2
  15.2400  51.4100  2
  15.2400  51.4200  2
  15.2500  51.4300  2
  15.2500  51.4400  2
  15.2600  51.4500  2
  15.2600  51.4600  2
  15.2600  51.4700  2
  15.2700  51.4800  2
  15.2700  51.4900  2
  15.2800  51.5000  2
  15.2800  51.5000  2
  15.2900  51.5100  2
  15.3000  51.5200  2
  15.3000  51.5200  2
  15.3100  51.5300  2
  15.3200  51.5400  2
  15.3300  51.5400  2
  15.3300  51.5500  2
  15.3400  51.5500  2
  15.3500  51.5600  2
  15.3600  51.5700  2
  15.3600  51.5700  2
  15.3700  51.5800  2
  15.3700  51.5900  2
  15.3800  51.6000  2
  15.3800  51.6100  2
  15.3900  51.6100  2
  15.4000  51.6200  2
  15.4100  51.6200  2
  15.4100  51.6300  2
  15.4200  51.6300  2
  15.4300  51.6400  2
  15.4400  51.6500  2
  15.4400  51.6600  2
  15.4500  51.6600  2
  15.4500  51.6700  2
  15.4500  51.6800  2
  15.4600  51.6900  2
  15.4600  51.7000  2
  15.4600  51.7100  2
  15.4600  51.7200  2
  15.4700  51.7400  2
  15.4700  51.7500  2
  15.4700  51.7600  2
  15.4700  51.7700  2
  15.4800  51.7800  2
  15.4800  51.7900  2
  15.4800  51.8000  2
  15.4900  51.8000  2
  15.4900  51.8100  2
  15.4900  51.8300  2
  15.4900  51.8400  2
  15.5000  51.8400  2
  15.5000  51.8500  2
  15.5000  51.8700  2
  15.5000  51.8800  2
  15.5100  51.8900  2
  15.5100  51.9000  2
  15.5100  51.9100  2
  15.5100  51.9200  2
  15.5200  51.9300  2
  15.5200  51.9400  2
  15.5200  51.9500  2
  15.5300  51.9600  2
  15.5300  51.9600  2
  15.5400  51.9700  2
  15.5400  51.9800  2
  15.5500  51.9900  2
  15.5500  52.0000  2
  15.5500  52.0100  2
  15.5600  52.0200  2
  15.5600  52.0200  2
  15.5700  52.0300  2
  15.5600  52.0500  2
  15.5600  52.0600  2
  15.5600  52.0800  2
  15.5600  52.0900  2
  15.5600  52.1000  2
  15.5600  52.1100  2
  15.5500  52.1300  2
  15.5500  52.1400  2
  15.5500  52.1500  2
  15.5500  52.1600  2
  15.5500  52.1800  2
  15.5600  52.1900  2
  15.5600  52.1900  2
  15.5600  52.2000  2
  15.5700  52.2100  2
  15.5700  52.2200  2
  15.5800  52.2300  2
  15.5800  52.2400  2
  15.5900  52.2400  2
  15.6000  52.2500  2
  15.6000  52.2600  2
  15.6100  52.2600  2
  15.6200  52.2700  2
  15.6300  52.2700  2
  15.6500  52.2700  2
  15.6600  52.2700  2
  15.6700  52.2700  2
  15.6800  52.2700  2
  15.6900  52.2600  2
  15.7000  52.2600  2
  15.7000  52.2600  2
  15.7200  52.2600  2
  15.7300  52.2600  2
  15.7400  52.2500  2
  15.7500  52.2600  2
  15.7600  52.2600  2
  15.7800  52.2600  2
  15.7800  52.2500  2
  15.8000  52.2500  2
  15.8100  52.2500  2
  15.8100  52.2500  2
  15.8200  52.2400  2
  15.8300  52.2400  2
  15.8400  52.2300  2
  15.8500  52.2300  2
  15.8600  52.2200  2
  15.8600  52.2200  2
  15.8700  52.2100  2
  15.8800  52.2100  2
  15.8900  52.2100  2
  15.9000  52.2100  2
  15.9100  52.2100  2
  15.9200  52.2100  2
  15.9300  52.2200  2
  15.9400  52.2200  2
  15.9500  52.2300  2
  15.9600  52.2300  2
  15.9700  52.2300  2
  15.9800  52.2400  2
  15.9800  52.2500  2
  15.9900  52.2500  2
  16.0000  52.2600  2
  16.0100  52.2600  2
  16.0200  52.2700  2
  16.0300  52.2700  2
  16.0400  52.2800  2
  16.0500  52.2800  2
  16.0600  52.2900  2
  16.0700  52.2900  2
  16.0800  52.2900  2
  16.0900  52.3000  2
  16.1000  52.3000  2
  16.1100  52.3100  2
  16.1200  52.3100  2
  16.1300  52.3200  2
  16.1400  52.3200  2
  16.1500  52.3200  2
  16.1600  52.3300  2
  16.1700  52.3300  2
  16.1700  52.3400  2
  16.1800  52.3500  2
  16.1900  52.3500  2
  16.2000  52.3600  2
  16.2100  52.3600  2
  16.2100  52.3700  2
  16.2200  52.3800  2
  16.2300  52.3800  2
  16.2300  52.3900  2
  16.2400  52.4000  2
  16.2500  52.4100  2
  16.2500  52.4100  2
  16.2600  52.4200  2
  16.2700  52.4200  2
  16.2800  52.4300  2
  16.2800  52.4400  2
  16.2900  52.4500  2
  16.3000  52.4500  2
  16.3000  52.4600  2
  16.3100  52.4700  2
  16.3100  52.4700  2
  16.3200  52.4800  2
  16.3300  52.4900  2
  16.3300  52.5000  2
  16.3400  52.5000  2
  16.3500  52.5100  2
  16.3500  52.5200  2
  16.3600  52.5300  2
  16.3600  52.5400  2
  16.3700  52.5400  2
  16.3700  52.5500  2
  16.3700  52.5600  2
  16.3800  52.5700  2
  16.3800  52.5800  2
  16.3900  52.5900  2
  16.3900  52.5900  2
  16.4000  52.6000  2
  16.4100  52.6100  2
  16.4100  52.6200  2
  16.4200  52.6300  2
  16.4200  52.6300  2
  16.4300  52.6400  2
  16.4400  52.6500  2
  16.4400  52.6600  2
  16.4500  52.6600  2
  16.4500  52.6700  2
  16.4600  52.6800  2
  16.4600  52.6900  2
  16.4700  52.7000  2
  16.4700  52.7000  2
  16.4800  52.7100  2
  16.4800  52.7200  2
  16.4800  52.7300  2
  16.4900  52.7400  2
  16.4900  52.7500  2
  16.5000  52.7600  2
  16.5000  52.7700  2
  16.5000  52.7800  2
  16.5100  52.7900  2
  16.5100  52.8000  2
  16.5100  52.8100  2
  16.5200  52.8200  2
  16.5200  52.8300  2
  16.5200  52.8400  2
  16.5300  52.8500  2
  16.5300  52.8600  2
  16.5300  52.8700  2
  16.5400  52.8700  2
  16.5400  52.8800  2
  16.5400  52.8900  2
  16.5400  52.9000  2
  16.5500  52.9100  2
  16.5500  52.9200  2
  16.5600  52.9300  2
  16.5600  52.9400  2
  16.5700  52.9500  2
  16.5700  52.9600  2
  16.5700  52.9700  2
  16.5800  52.9800  2
  16.5800  52.9900  2
  16.5900  52.9900  2
  16.5900  53.0000  2
  16.6000  53.0100  2
  16.6000  53.0200  2
  16.6000  53.0300  2
  16.6100  53.0400  2
  16.6100  53.0500  2
  16.6200  53.0600  2
  16.6200  53.0700  2
  16.6200  53.0800  2
  16.6300  53.0900  2
  16.6300  53.1000  2
  16.6300  53.1100  2
  16.6300  53.1200  2
  16.6400  53.1300  2
  16.6400  53.1400  2
  16.6400  53.1500  2
  16.6400  53.1600  2
  16.6500  53.1700  2
  16.6500  53.1800  2
  16.6500  53.1900  2
  16.6600  53.2000  2
  16.6600  53.2100  2
  16.6600  53.2200  2
  16.6700  53.2300  2
  16.6700  53.2400  2
  16.6700  53.2500  2
  16.6800  53.2600  2
  16.6800  53.2600  2
  16.6900  53.2700  2
  16.6900  53.2800  2
  16.6900  53.2900  2
  16.7000  53.3000  2
  16.7000  53.3100  2
  16.7000  53.3200  2
  16.7100  53.3300  2
  16.7100  53.3400  2
  16.7100  53.3500  2
  16.7200  53.3600  2
  16.7200  53.3700  2
  16.7200  53.3800  2
  16.7200  53.3900  2
  16.7300  53.4000  2
  16.7300  53.4100  2
  16.7300  53.4200  2
  16.7300  53.4300  2
  16.7400  53.4400  2
  16.7400  53.4500  2
  16.7400  53.4600  2
  16.7400  53.4700  2
  16.7500  53.4800  2
  16.7500  53.4900  2
  16.7500  53.5000  2
  16.7600  53.5100  2
  16.7600  53.5200  2
  16.7600  53.5300  2
  16.7600  53.5400  2
  16.7600  53.5500  2
  16.7600  53.5600  2
  16.7700  53.5700  2
  16.7700  53.5900  2
  16.7700  53.6000  2
  16.7700  53.6100  2
  16.7700  53.6200  2
  16.7700  53.6300  2
  16.7700  53.6400  2
  16.7700  53.6600  2
  16.7700  53.6700  2
  16.7700  53.6800  2
  16.7800  53.6900  2
  16.7800  53.7000  2
  16.7800  53.7100  2
  16.7900  53.7200  2
  16.7900  53.7300  2
  16.7900  53.7400  2
  16.8000  53.7400  2
  16.8000  53.7500  2
  16.8100  53.7600  2
  16.8100  53.7700  2
  16.8100  53.7800  2
  16.8200  53.7900  2
