 9XX 500 907 200 600.00   0.00 CS 000   7
 -20.7000  53.0000  2
 -20.8100  53.1400  2
 -20.9100  53.2200  2
 -21.0000  53.2900  2
 -21.0700  53.3900  2
 -21.1200  53.4200  2
 -21.0400  53.1900  3
 -21.0100  53.2900  2
 -20.6900  52.8300  3
 -20.6200  52.9100  2
 -20.2500  52.4100  3
 -20.1700  52.4600  2
 -20.1400  52.5900  3
 -20.1000  52.6400  2
 -20.1200  52.6600  2
 -20.1500  52.6200  2
 -20.2000  52.6600  2
 -20.2300  52.6100  2
 -20.2300  52.5800  2
 -20.1200  52.7600  3
 -20.1500  52.7100  2
 -20.2300  52.7200  2
 -20.2200  52.7800  2
 -20.1500  52.7900  2
 -20.1200  52.7500  2
 -30.9500  50.3700  3
 -31.0300  50.5000  2
 -31.0900  50.6000  2
 -31.1700  50.7200  2
 -31.2300  50.8400  2
 -31.3300  50.9800  2
 -31.4100  51.1200  2
 -31.5000  51.2400  2
 -31.6100  51.3700  2
 -31.7100  51.5000  2
 -31.3900  51.2600  3
 -31.3700  51.2900  2
 -31.4000  51.2900  2
 -31.4000  51.2700  2
 -31.4800  51.3400  2
 -31.4800  51.2600  2
 -31.3500  51.4700  3
 -31.3900  51.4200  2
 -31.4700  51.4400  2
 -31.4300  51.5200  2
 -31.3800  51.5000  2
 -31.3600  51.4600  2
 -31.7400  51.3700  3
 -31.6600  51.4500  2
 -31.4300  52.0700  3
  99.0000   0.0000  3
 94X 123 907 155  65.83   0.00 AN    29 3
 -15.6100  54.3000  3
 -15.6500  54.3600  2
 -15.7100  54.4200  3
 -15.7500  54.4700  2
 -15.8000  54.5100  3
 -15.8600  54.5800  2
 -15.9300  54.6700  3
 -15.9800  54.7300  2
 -16.0300  54.7800  3
 -16.0800  54.8500  2
 -16.1500  54.8900  3
 -16.1600  54.9500  2
 -16.2300  55.0300  3
 -16.3000  55.0800  2
 -16.0900  54.7200  3
 -16.0300  54.8200  2
 -15.4300  54.2600  3
 -15.3900  54.3400  2
 -15.4300  54.3800  2
 -15.5100  54.2900  2
 -15.5300  54.3800  2
 -15.5400  54.4500  3
 -15.5300  54.5000  2
 -15.4300  54.5200  2
 -15.3900  54.4600  2
 -15.4200  54.4200  2
 -15.4700  54.4200  2
 -15.5000  54.4900  2
 -15.4600  54.5200  2
 -19.1000  53.0500  3
 -19.1400  53.0900  2
 -19.2300  53.2100  2
 -19.2900  53.2800  2
 -19.3600  53.3500  2
 -19.4800  53.4900  2
 -19.5700  53.5800  2
 -19.6600  53.7400  2
 -19.7500  53.8500  2
 -19.8500  53.9800  2
 -19.9700  54.1300  2
 -20.0400  54.2300  2
 -20.1200  54.3300  2
 -20.1700  54.3700  2
 -19.8300  53.8200  3
 -19.7400  53.9000  2
 -19.1900  53.0600  3
 -19.1200  53.0600  2
 -19.0600  53.2700  3
 -19.0200  53.2900  2
 -19.0300  53.3400  2
 -19.1700  53.2800  2
 -19.1800  53.3300  2
 -19.2000  53.4300  3
 -19.1600  53.5100  2
 -19.0800  53.5100  2
 -19.0200  53.4800  2
 -19.0600  53.4200  2
 -19.1300  53.4400  2
 -19.0800  53.4900  2
 -22.3100  53.0000  3
 -22.3900  53.1400  2
 -22.4700  53.2700  2
 -22.6100  53.4200  2
 -22.7400  53.6000  2
 -22.8700  53.7400  2
 -22.9800  53.8800  2
 -23.0400  54.0000  2
 -23.1500  54.1200  2
 -23.2700  54.2600  2
 -23.3800  54.3900  2
 -23.4600  54.4900  2
 -23.5500  54.6000  2
 -23.6400  54.7400  2
 -23.7300  54.8400  2
 -23.7700  54.8800  2
 -23.7900  54.8400  3
 -23.6800  54.8400  2
 -23.4400  54.4000  3
 -23.3900  54.4800  2
 -23.2500  54.1800  3
 -23.2000  54.1900  2
 -23.2000  54.0700  3
 -23.1400  54.1100  2
 -22.7700  53.5000  3
 -22.7100  53.6300  2
 -22.4800  53.1200  3
 -22.3900  53.2100  2
 -22.0300  52.9000  3
 -22.0100  52.9600  2
 -22.0400  53.0200  2
 -22.1600  52.9600  2
 -22.1900  53.0400  2
 -22.1900  53.1300  3
 -22.1800  53.1900  2
 -22.1000  53.1900  2
 -22.0300  53.1500  2
 -22.0700  53.0900  2
 -22.1000  53.1700  2
 -28.5300  51.0700  3
 -28.6000  51.1700  2
 -28.6700  51.2900  2
 -28.7600  51.4500  2
 -28.8600  51.5600  2
 -28.9300  51.6600  2
 -29.0000  51.7700  2
 -29.0900  51.9000  2
 -28.8400  51.7600  3
 -28.8100  51.8300  2
 -28.8400  51.8700  2
 -28.9200  51.7900  2
 -28.9100  51.8700  2
 -28.8900  51.9600  3
 -28.9000  52.0200  2
 -28.8300  52.0200  2
 -28.8000  51.9500  2
 -28.8600  51.9600  2
 -28.8300  52.0200  2
 -29.0100  51.6900  3
 -28.9200  51.7500  2
 -28.8400  51.4200  3
 -28.7300  51.5100  2
 -30.0700  51.1600  3
 -30.1700  51.2200  2
 -30.2200  51.3400  2
 -30.3200  51.4900  2
 -30.4300  51.6600  2
 -30.5400  51.8000  2
 -30.6700  52.0100  2
 -30.7400  52.1500  2
 -30.9100  52.2800  2
 -30.9500  52.3500  2
 -31.0600  52.5500  2
 -31.1200  52.6500  2
 -31.1800  52.7300  2
 -31.2400  52.8100  3
 -31.2300  52.8600  2
 -31.3000  52.8800  2
 -31.3900  52.8000  2
 -31.3900  52.9000  2
 -31.4000  52.9700  3
 -31.4000  53.0400  2
 -31.3300  53.0600  2
 -31.2400  53.0300  2
 -31.2700  52.9600  2
 -31.3200  52.9700  2
 -31.3200  53.0300  2
 -31.2200  52.6400  3
 -31.1500  52.7000  2
 -31.0700  52.5300  3
 -30.9800  52.5600  2
 -30.8700  52.1800  3
 -30.7900  52.2500  2
 -30.3700  51.4600  3
 -30.2900  51.5500  2
 -30.8900  63.3300  3
  99.0000   0.0000  3
 94X 124 907 142  64.71   0.00 AN    28 2
 -18.4800  53.6000  3
 -18.5900  53.7400  2
 -18.6800  53.8700  2
 -18.7700  54.0000  2
 -18.8700  54.0900  2
 -18.9600  54.2200  2
 -19.0600  54.3300  2
 -19.1600  54.4200  2
 -19.2400  54.5200  2
 -19.3100  54.6100  2
 -19.3800  54.7100  2
 -19.4300  54.7700  2
 -19.4700  54.8100  2
 -19.2000  54.3700  3
 -19.1000  54.4500  2
 -18.3500  53.7300  3
 -18.3400  53.8000  2
 -18.4100  53.7900  2
 -18.4300  53.7300  2
 -18.4700  53.8400  2
 -18.4100  53.9600  3
 -18.3500  53.8900  2
 -18.3300  53.9600  2
 -18.3800  53.9900  2
 -18.4100  53.9500  2
 -18.4300  53.8900  2
 -18.4900  53.9300  2
 -18.4600  53.9900  2
 -18.4100  53.9500  2
 -21.3400  53.7400  3
 -21.3900  53.7800  2
 -21.5400  53.9800  3
 -21.5900  54.0500  2
 -21.6600  54.1300  3
 -21.7100  54.1800  2
 -21.7600  54.2500  3
 -21.8000  54.2600  2
 -21.8800  54.3700  3
 -21.9300  54.4400  2
 -22.0000  54.5100  3
 -22.0300  54.6000  2
 -22.0700  54.6700  3
 -22.0900  54.7000  2
 -22.2100  54.8100  3
 -22.2800  54.8400  2
 -22.3300  54.9300  3
 -22.3600  54.9600  2
 -22.4300  55.1000  3
 -22.4500  55.1200  2
 -22.5000  55.2600  3
 -22.6300  55.3700  2
 -22.7200  55.4700  3
 -22.7900  55.5400  2
 -22.8400  55.6400  2
 -21.7000  54.0800  3
 -21.6600  54.2100  2
 -21.9200  54.3300  3
 -21.8500  54.3700  2
 -22.1800  54.6100  3
 -22.0400  54.6700  2
 -22.4300  54.9800  3
 -22.3200  54.9900  2
 -22.6400  55.2100  3
 -22.5500  55.3400  2
 -22.8900  55.5500  3
 -22.8000  55.6100  2
 -21.1800  53.9100  3
 -21.1700  53.9700  2
 -21.2200  54.0100  2
 -21.2900  53.9400  2
 -21.3000  54.0100  2
 -21.2000  54.1300  3
 -21.2400  54.1000  2
 -21.2600  54.1500  2
 -21.3200  54.1300  2
 -21.2800  54.1000  2
 -21.2400  54.1700  2
 -21.1800  54.1600  2
 -21.2000  54.1300  2
 -27.7800  51.7700  3
 -27.8700  51.8500  2
 -27.9200  51.9800  2
 -27.9900  52.0800  2
 -28.0900  52.2300  2
 -28.1900  52.3600  2
 -28.3000  52.4800  2
 -28.3600  52.5800  2
 -28.1800  52.2600  3
 -28.1200  52.3300  2
 -27.9600  51.9000  3
 -27.8500  51.9600  2
 -28.0600  52.4400  3
 -28.0300  52.5200  2
 -28.1200  52.5000  2
 -28.1600  52.4600  2
 -28.1500  52.5400  2
 -28.0600  52.6600  3
 -28.0600  52.6000  2
 -28.1000  52.6700  2
 -28.1400  52.7100  2
 -28.1700  52.6600  2
 -28.1300  52.6100  2
 -28.1100  52.6600  2
 -28.0500  52.7100  2
 -28.0200  52.6600  2
 -29.3700  51.7900  3
 -29.4700  51.9600  2
 -29.5200  52.0600  2
 -29.5700  52.1600  2
 -29.6900  52.2900  2
 -29.7800  52.4600  2
 -29.8700  52.6300  2
 -30.0000  52.7400  2
 -30.0800  52.8600  2
 -30.1700  53.0100  2
 -30.2400  53.0900  2
 -30.3400  53.2600  2
 -30.4700  53.4000  2
 -30.5100  53.5300  2
 -30.3700  53.5900  3
 -30.3500  53.6700  2
 -30.4100  53.6800  2
 -30.4800  53.6100  2
 -30.4800  53.7000  2
 -30.3600  53.8300  3
 -30.3900  53.7700  2
 -30.4900  53.8700  2
 -30.4700  53.8100  2
 -30.4500  53.7800  2
 -30.3700  53.8700  2
 -30.3700  53.8100  2
 -29.6900  52.1400  3
 -29.6200  52.2200  2
 -30.0400  52.6700  3
 -29.9000  52.6700  2
 -30.1600  52.8300  3
 -30.0900  52.9400  2
 -30.4600  53.2300  3
 -30.3200  53.3000  2
 -30.5000  53.2700  3
 -30.3400  53.2600  2
 -30.3400  53.2700  3
  99.0000   0.0000  3
 94X 125 907  14  63.00   0.00 RI 000   2
 -14.8400  55.1000  3
 -14.9800  55.2700  2
 -15.1200  55.4800  2
 -15.3700  55.8200  2
 -15.4500  55.9000  2
 -17.8600  54.1300  3
 -17.9800  54.2900  2
 -18.1200  54.4300  2
 -18.2800  54.6300  2
 -18.4100  54.7700  2
 -18.5300  54.9400  2
 -18.6700  55.1900  2
 -18.8300  55.3600  2
 -15.5400  60.6700  3
  99.0000   0.0000  3
 94X 126 907  54  63.28   0.00 AN    27 1
 -26.8800  52.6200  3
 -26.9500  52.7100  2
 -27.0600  52.8900  2
 -27.1700  53.0600  2
 -27.3100  53.2500  2
 -27.4100  53.4000  2
 -27.4400  53.4400  2
 -27.3600  53.2800  3
 -27.3000  53.2800  2
 -27.2200  53.0000  3
 -27.1400  53.0600  2
 -26.9500  52.5600  3
 -26.8500  52.6400  2
 -27.1700  53.2600  3
 -27.1300  53.3100  2
 -27.1600  53.3700  2
 -27.2900  53.2700  2
 -27.2900  53.3400  2
 -27.1500  53.4300  3
 -27.1500  53.5000  2
 -27.2500  53.4400  2
 -28.6000  52.4600  3
 -28.6800  52.5200  2
 -28.7400  52.6300  2
 -28.8000  52.7300  2
 -28.8500  52.8300  2
 -28.9500  53.0000  2
 -29.1000  53.2100  2
 -29.2300  53.3500  2
 -29.3300  53.4900  2
 -29.4100  53.6000  2
 -29.5100  53.7700  2
 -29.6000  53.8800  2
 -29.6400  53.9700  2
 -29.7000  54.0400  2
 -29.7600  54.1100  2
 -29.8000  54.1700  2
 -29.6400  54.2300  3
 -29.6300  54.3000  2
 -29.6400  54.3200  2
 -29.7600  54.2500  2
 -29.7800  54.3500  2
 -29.6300  54.4000  3
 -29.6300  54.4700  2
 -29.7500  54.4400  2
 -29.7600  54.0200  3
 -29.7000  54.1000  2
 -29.4100  53.5500  3
 -29.3500  53.6300  2
 -28.9800  52.8600  3
 -28.8400  52.8900  2
 -28.9600  52.8400  3
 -28.8600  52.9900  2
 -22.6300  64.9000  3
  99.0000   0.0000  3
 94X 127 907  70  60.48   0.00 AN    26 6
 -25.7100  53.6000  3
 -25.8100  53.7600  2
 -25.9700  53.9300  2
 -26.0600  54.0700  2
 -26.1700  54.2000  2
 -26.2400  54.3300  2
 -26.3200  54.4000  2
 -26.3500  54.4700  2
 -26.1800  54.0700  3
 -26.0800  54.1300  2
 -26.2200  54.1300  3
 -26.1800  54.2900  2
 -25.9800  53.8000  3
 -25.8700  53.8900  2
 -25.8000  53.5900  3
 -25.7700  53.7100  2
 -26.0400  54.3000  3
 -26.0100  54.3500  2
 -26.0700  54.3700  2
 -26.1400  54.2900  2
 -26.1400  54.3600  2
 -26.0200  54.5000  3
 -26.0300  54.4400  2
 -26.1300  54.4300  2
 -26.1700  54.5000  2
 -26.1300  54.5400  2
 -26.0700  54.5000  2
 -26.0800  54.4300  2
 -27.4800  53.5400  3
 -27.5600  53.6400  2
 -27.6100  53.7300  2
 -27.7100  53.8700  2
 -27.7500  53.9600  2
 -27.8300  54.0700  2
 -27.9300  54.2000  2
 -28.0600  54.3800  2
 -28.1700  54.5500  2
 -28.2600  54.7100  2
 -28.3500  54.7900  2
 -28.4500  54.9400  2
 -28.5300  55.0400  2
 -28.6200  55.1700  2
 -28.7000  55.3200  2
 -28.8400  55.4800  2
 -28.8900  55.5900  2
 -28.9600  55.6900  2
 -29.0000  55.7300  2
 -28.7000  55.5700  3
 -28.6900  55.6200  2
 -28.7400  55.6700  2
 -28.8000  55.5800  2
 -28.8300  55.6800  2
 -28.7000  55.8200  3
 -28.6700  55.7700  2
 -28.7600  55.7400  2
 -28.8000  55.7900  2
 -28.7500  55.8200  2
 -28.7300  55.7800  2
 -28.7500  55.7200  2
 -27.8800  53.9700  3
 -27.8000  54.0600  2
 -28.3000  54.5300  3
 -28.1900  54.6400  2
 -28.1300  54.4800  3
 -28.2700  54.5300  2
 -28.6200  54.9600  3
 -28.5400  55.0300  2
 -28.7100  55.1800  3
 -28.6100  55.2400  2
 -22.4800  66.9000  3
  99.0000   0.0000  3
 94X 128 907  71  58.94   0.00 AN    25 5
 -25.0400  54.1900  3
 -25.1000  54.2500  2
 -25.1500  54.3200  2
 -25.2500  54.4400  2
 -25.3200  54.5400  2
 -25.3900  54.6600  2
 -25.4400  54.7500  2
 -25.5200  54.8800  2
 -25.6000  54.9500  2
 -25.6500  55.0200  2
 -25.5100  54.7000  3
 -25.4000  54.7500  2
 -25.3200  54.4400  3
 -25.2800  54.5000  2
 -25.2600  54.3900  3
 -25.1800  54.4200  2
 -25.3400  54.9300  3
 -25.3000  54.9600  2
 -25.3700  54.9500  2
 -25.4100  54.8800  2
 -25.4300  54.9500  2
 -25.3300  55.1400  3
 -25.3400  55.0400  2
 -25.3800  55.0500  2
 -25.3800  55.1300  2
 -25.4200  55.1000  2
 -25.4000  55.0300  2
 -25.4900  54.6100  3
 -25.4400  54.6700  2
 -25.3200  54.3700  3
 -25.2700  54.4400  2
 -25.2600  54.3000  3
 -25.1500  54.3600  2
 -26.8000  54.2200  3
 -26.8900  54.3200  2
 -26.9600  54.4300  2
 -27.0400  54.5600  2
 -27.0900  54.6300  2
 -27.2000  54.7500  2
 -27.3500  54.9300  2
 -27.4500  55.1500  2
 -27.5500  55.2900  2
 -27.6400  55.4400  2
 -27.7300  55.6000  2
 -27.8500  55.7700  2
 -27.9600  55.8900  2
 -28.0800  56.0500  2
 -28.1800  56.1600  2
 -28.2600  56.3000  2
 -28.2200  56.1400  3
 -28.1100  56.1300  2
 -27.8700  55.6100  3
 -27.8000  55.7100  2
 -27.7400  55.4500  3
 -27.6400  55.4700  2
 -27.5400  55.1900  3
 -27.4600  55.2600  2
 -27.1400  54.5700  3
 -27.0600  54.6800  2
 -28.1500  56.5900  3
 -28.1300  56.6200  2
 -28.1500  56.6700  2
 -28.2600  56.6000  2
 -28.2800  56.6800  2
 -28.1300  56.8300  3
 -28.1500  56.7300  2
 -28.1900  56.7300  2
 -28.2000  56.8600  2
 -28.2500  56.8400  2
 -28.2300  56.7700  2
 -28.2400  56.7700  3
  99.0000   0.0000  3
 94X 129 907  66  55.64   0.00 AN    24 4
 -23.7000  55.4000  3
 -23.7800  55.4700  2
 -23.8800  55.5800  2
 -23.9500  55.6800  2
 -24.0300  55.8000  2
 -24.1300  55.9300  2
 -24.2200  56.0600  2
 -24.3000  56.1600  2
 -24.3400  56.2000  2
 -24.1100  55.8600  3
 -24.0600  55.9200  2
 -23.9700  55.5900  3
 -23.8800  55.6200  2
 -23.9700  55.9900  3
 -23.9700  56.0600  2
 -23.9900  56.1000  2
 -24.0400  56.0200  2
 -24.0600  56.0900  2
 -24.0800  56.2200  3
 -23.9900  56.1900  2
 -24.0500  56.1300  2
 -24.0500  56.2200  2
 -25.3800  55.4700  3
 -25.4500  55.5800  2
 -25.5100  55.6800  2
 -25.5900  55.8100  2
 -25.7200  55.9700  2
 -25.8200  56.1400  2
 -25.8900  56.2700  2
 -26.0200  56.4400  2
 -26.1400  56.6400  2
 -26.2900  56.8900  2
 -26.4500  57.0700  2
 -26.6200  57.3100  2
 -26.7500  57.4800  2
 -26.9000  57.6900  2
 -26.9800  57.8500  2
 -27.0300  57.9500  2
 -26.7100  57.7900  3
 -26.6900  57.8500  2
 -26.7500  57.8400  2
 -26.8100  57.8100  2
 -26.8200  57.8900  2
 -26.8000  57.9900  3
 -26.7000  57.9900  2
 -26.7500  57.9400  2
 -26.7500  58.0400  2
 -26.8100  57.6500  3
 -26.9400  57.6900  2
 -26.9100  57.6200  3
 -26.9200  57.7300  2
 -26.4300  56.8600  3
 -26.3000  56.8300  2
 -26.4300  56.8900  3
 -26.3200  56.9800  2
 -26.2400  56.6200  3
 -26.1700  56.6800  2
 -26.1200  56.4700  3
 -26.0300  56.5100  2
 -26.0000  56.3000  3
 -25.9700  56.3800  2
 -25.9200  56.2000  3
 -25.8400  56.2000  2
 -25.9100  56.0600  3
 -25.7900  56.0600  2
 -22.6100  63.8700  3
  99.0000   0.0000  3
 94X 130 907  78  54.29   0.00 AN    23 3
 -22.7600  56.1700  3
 -22.8300  56.2200  2
 -22.9600  56.4100  2
 -23.0300  56.5200  2
 -23.0800  56.5900  2
 -23.1700  56.7200  2
 -23.2400  56.8400  2
 -23.2800  56.9100  2
 -23.3100  56.9400  2
 -23.1800  56.6000  3
 -23.1300  56.6400  2
 -23.1600  56.5400  3
 -23.0100  56.4900  2
 -22.9800  56.3500  3
 -22.8700  56.3500  2
 -22.8100  56.1100  3
 -22.7300  56.1700  2
 -23.4000  56.8800  3
 -23.2900  56.8800  2
 -23.0400  56.8200  3
 -23.0400  56.8700  2
 -23.0600  56.9300  2
 -23.1400  56.8600  2
 -23.1500  56.9300  2
 -23.0600  56.9700  3
 -23.0300  57.0000  2
 -23.0600  57.0700  2
 -23.0900  57.0300  2
 -23.1100  57.0700  2
 -23.1400  57.0400  2
 -23.1100  56.9700  2
 -24.3700  56.2800  3
 -24.4400  56.3500  2
 -24.5500  56.4900  2
 -24.6000  56.5600  2
 -24.6700  56.6500  2
 -24.7400  56.7600  2
 -24.8400  56.8900  2
 -24.9300  57.0300  2
 -25.0300  57.1400  2
 -25.1300  57.2800  2
 -25.2000  57.3800  2
 -25.2900  57.5300  2
 -25.3900  57.7000  2
 -25.4900  57.8000  2
 -25.5800  57.9400  2
 -25.6800  58.0700  2
 -25.7600  58.1800  2
 -25.8500  58.3100  2
 -25.9200  58.4100  2
 -25.9800  58.5100  2
 -26.0500  58.5900  2
 -26.0700  58.6500  2
 -26.0300  58.4800  3
 -25.8900  58.4100  2
 -25.9900  58.4600  3
 -25.9100  58.4600  2
 -25.4800  57.7200  3
 -25.4500  57.7700  2
 -25.2700  57.4200  3
 -25.2100  57.4500  2
 -24.8000  56.7400  3
 -24.7400  56.7500  2
 -24.5400  56.3500  3
 -24.3900  56.3400  2
 -25.9300  58.6800  3
 -25.9000  58.7600  2
 -25.9600  58.7900  2
 -26.0500  58.7200  2
 -26.0600  58.8000  2
 -25.9500  58.8500  3
 -25.9000  58.9100  2
 -25.9400  58.9800  2
 -25.9800  58.9200  2
 -26.0000  58.9900  2
 -26.0400  58.9500  2
 -26.0000  58.8900  2
 -24.3000  61.0500  3
  99.0000   0.0000  3
 94X 131 907  65  52.28   0.00 AN    22 2
 -21.9600  56.7800  3
 -22.0300  56.8900  2
 -22.0700  57.0000  2
 -22.1700  57.1300  2
 -22.2300  57.2000  2
 -22.3000  57.3100  2
 -22.4400  57.4800  2
 -22.5000  57.6000  2
 -22.5400  57.6400  2
 -22.5600  57.7100  2
 -22.3300  57.2800  3
 -22.3000  57.3300  2
 -22.3200  57.0900  3
 -22.1800  57.1300  2
 -22.1900  57.0200  3
 -22.1500  57.1200  2
 -22.0200  56.7500  3
 -21.9500  56.7900  2
 -22.2100  57.3600  3
 -22.2000  57.4000  2
 -22.2100  57.4700  2
 -22.3000  57.3900  2
 -22.3300  57.4700  2
 -22.2400  57.5400  3
 -22.2000  57.5900  2
 -22.2700  57.6100  2
 -22.3000  57.5400  2
 -22.3200  57.6100  2
 -23.3900  57.0800  3
 -23.4400  57.1700  2
 -23.5300  57.2900  2
 -23.6000  57.4200  2
 -23.6900  57.5000  2
 -23.7900  57.7000  2
 -23.9100  57.8900  2
 -24.0000  57.9800  2
 -24.0500  58.1100  2
 -24.1600  58.2100  2
 -24.2500  58.3400  2
 -24.3600  58.5300  2
 -24.4500  58.6600  2
 -24.5400  58.7700  2
 -24.6200  58.8700  2
 -24.7200  59.0100  2
 -24.9000  58.9900  3
 -24.8700  59.0400  2
 -24.9200  59.0900  2
 -25.0100  59.0100  2
 -25.0100  59.1100  2
 -24.9100  59.2100  3
 -24.9000  59.2400  2
 -24.9300  59.2900  2
 -25.0300  59.2100  2
 -25.0300  59.2900  2
 -24.5000  58.7300  3
 -24.6300  58.7300  2
 -24.3000  58.2100  3
 -24.2400  58.2800  2
 -24.0600  57.9400  3
 -23.8800  57.9100  2
 -23.7800  57.4700  3
 -23.7300  57.5700  2
 -23.5500  57.2200  3
 -23.4300  57.1700  2
 -17.2200  67.5400  3
  99.0000   0.0000  3
 94X 132 907  50  49.55   0.00 AN    21 1
 -21.4500  57.2400  3
 -21.5800  57.4300  2
 -21.5900  57.4500  2
 -21.7200  57.5900  2
 -21.7800  57.6800  2
 -21.8700  57.8100  2
 -21.9400  57.8900  2
 -21.9800  57.9600  2
 -22.0500  58.0000  2
 -21.7700  57.8800  3
 -21.7400  57.9600  2
 -21.7700  58.0100  2
 -21.8500  57.9500  2
 -21.8600  58.0300  2
 -21.8500  58.1300  3
 -21.7500  58.1300  2
 -21.7600  58.0900  2
 -21.8400  57.5400  3
 -21.7500  57.6200  2
 -21.7200  57.4400  3
 -21.6200  57.3800  2
 -22.7500  57.5800  3
 -22.8300  57.6800  2
 -22.9100  57.7600  2
 -22.9500  57.8300  2
 -23.0500  57.9700  2
 -23.1300  58.0700  2
 -23.2500  58.2400  2
 -23.3000  58.3500  2
 -23.3800  58.4600  2
 -23.4900  58.6300  2
 -23.6100  58.7600  2
 -23.7300  58.9400  2
 -23.8100  59.0500  2
 -23.7700  59.0700  3
 -23.8700  59.1000  2
 -23.7800  59.3100  3
 -23.7300  59.3600  2
 -23.7900  59.4000  2
 -23.8500  59.3200  2
 -23.8500  59.4200  2
 -23.7600  59.5300  3
 -23.8400  59.5200  2
 -23.1500  58.0100  3
 -23.0600  58.1000  2
 -23.1300  57.9800  3
 -22.9800  57.9700  2
 -22.9100  57.7300  3
 -22.7900  57.6900  2
 -22.7900  57.7200  3
  99.0000   0.0000  3
 94X 133 907  30  45.42   0.00 AN    20 6
 -22.1900  58.0800  3
 -22.2600  58.1800  2
 -22.3600  58.3500  2
 -22.4400  58.4900  2
 -22.5600  58.6300  2
 -22.6500  58.7800  2
 -22.7600  58.9000  2
 -22.8400  59.0400  2
 -22.8900  59.1700  2
 -22.9500  59.2500  2
 -23.0100  59.3500  2
 -23.0500  59.4200  2
 -22.9500  59.5400  3
 -22.9300  59.5700  2
 -22.9700  59.6200  2
 -23.0400  59.5200  2
 -23.0400  59.6200  2
 -22.9300  59.7400  3
 -22.9700  59.7000  2
 -23.0200  59.7100  2
 -23.0200  59.7400  2
 -22.9800  59.7700  2
 -22.9300  59.7200  2
 -23.0900  59.3100  3
 -23.0100  59.3500  2
 -23.0800  59.3700  3
 -22.9900  59.2700  2
 -22.5300  58.5200  3
 -22.4200  58.5800  2
 -14.5000  80.5700  3
  99.0000   0.0000  3
 94X 134 907 200  84.00   0.00 TA 000   3
 -32.7800  47.9200  3
 -32.6500  48.0900  2
 -32.5700  48.2000  3
 -32.4700  48.3500  2
 -32.4000  48.4900  3
 -32.1900  48.6100  2
 -32.4000  48.6800  2
 -32.3400  48.5600  3
 -32.3300  48.6600  2
 -32.1200  48.8300  3
 -31.9400  49.0300  2
 -31.8400  49.1600  3
 -31.7300  49.3300  2
 -31.6300  49.4600  3
 -31.4400  49.7100  2
 -31.3600  49.8100  3
 -31.2600  49.8900  2
 -31.1300  50.0500  3
 -30.9600  50.2100  2
 -30.9000  50.2700  3
 -30.7500  50.4000  2
 -30.6200  50.5200  3
 -30.4700  50.6800  2
 -30.3700  50.7700  3
 -30.1900  50.9400  2
 -30.0700  51.0300  3
 -29.9300  51.1600  2
 -29.8300  51.2600  3
 -29.6800  51.4000  2
 -29.5900  51.4800  3
 -29.4200  51.6400  2
 -29.3100  51.7700  3
 -29.1100  51.9100  2
 -29.0100  52.0000  3
 -28.8400  52.1600  2
 -28.7200  52.2900  3
 -28.5700  52.4200  2
 -28.5100  52.4800  3
 -28.2600  52.6700  2
 -28.1700  52.8000  3
 -28.0100  52.9600  2
 -27.9100  53.0600  3
 -27.7500  53.1800  2
 -27.6000  53.3100  3
 -27.4400  53.4400  2
 -27.3500  53.5800  3
 -27.2200  53.7100  2
 -27.0800  53.8100  3
 -26.9300  53.9600  2
 -26.8300  54.0800  3
 -26.6900  54.2200  2
 -26.5800  54.2900  3
 -26.3600  54.4200  2
 -26.3100  54.5000  3
 -26.1200  54.6400  2
 -26.0100  54.7600  3
 -25.8400  54.8600  2
 -25.7400  54.9500  3
 -25.6100  55.0800  2
 -25.4600  55.2400  3
 -25.3300  55.3300  2
 -25.1900  55.4400  3
 -25.0300  55.5700  2
 -24.9000  55.7000  3
 -24.7500  55.8300  2
 -24.5800  55.9800  3
 -24.4500  56.0700  2
 -24.3300  56.1800  3
 -24.1700  56.3300  2
 -24.0400  56.4300  3
 -23.8900  56.5600  2
 -23.7300  56.6800  3
 -23.5900  56.7900  2
 -23.4800  56.9200  3
 -23.3300  57.0300  2
 -23.1500  57.1700  3
 -22.9700  57.3000  2
 -22.8500  57.3800  3
 -22.6600  57.5200  2
 -22.4800  57.7100  3
 -22.4000  57.7800  2
 -22.2400  57.9400  3
 -22.0700  58.0600  2
 -21.9200  58.2200  3
 -21.7900  58.3200  2
 -21.6000  58.4500  3
 -21.4900  58.5400  2
 -21.3400  58.6700  3
 -21.1700  58.8100  2
 -20.9900  58.9700  3
 -20.8200  59.1300  2
 -20.7100  59.2600  3
 -20.5400  59.4200  2
 -20.4000  59.5700  3
 -20.2700  59.7100  2
 -20.1900  59.7800  3
 -20.0100  59.9300  2
 -32.5800  46.4400  3
 -32.5000  46.5200  2
 -32.4500  46.6100  3
 -32.3400  46.7600  2
 -32.0900  46.9500  3
 -32.3300  46.9600  2
 -32.3200  47.0700  2
 -32.2400  47.1000  2
 -32.2100  47.0700  2
 -32.2200  46.9900  2
 -32.2000  47.0700  3
 -32.1400  47.1000  2
 -32.1100  47.0600  2
 -32.1100  46.9600  2
 -32.0700  47.2200  3
 -31.9700  47.3600  2
 -31.8600  47.4600  3
 -31.7100  47.6400  2
 -31.6200  47.7700  3
 -31.5400  47.9100  2
 -31.4800  47.9700  3
 -31.3500  48.1100  2
 -31.2100  48.2700  3
