 5XX 500 501 200 600.00   0.00 CS 000   7
 -32.7400  80.7300  2
 -32.6200  80.5600  3
 -32.6200  80.5000  2
 -32.6500  80.4800  2
 -32.6500  80.5400  2
 -32.6600  80.6100  2
 -32.7000  80.5400  2
 -32.6600  80.5100  2
 -35.7200  81.7000  3
 -35.6600  81.7900  2
 -35.6000  81.9100  2
 -35.5800  81.7300  3
 -35.6300  81.8100  2
 -35.6700  81.9000  2
 -37.8300  79.9600  3
 -37.8200  80.0800  2
 -37.7600  80.2700  2
 -37.7000  80.0300  3
 -37.7700  80.0900  2
 -37.8700  80.2000  2
 -37.4200  79.9900  3
 -37.4000  79.8600  2
 -37.4300  79.8800  2
 -37.4700  80.0000  2
 -37.5200  79.9500  2
 -37.5000  79.8700  2
 -38.2900  80.7500  3
 -38.3600  80.7900  2
 -38.4200  80.8500  2
 -38.3300  80.7000  3
 -38.3400  80.7600  2
 -38.3600  80.8600  2
 -38.6200  80.9900  3
 -38.5700  81.0300  2
 -38.4800  81.0900  2
 -38.4900  80.9600  3
 -38.5600  81.0400  2
 -38.6300  81.1500  2
 -34.0500  86.9100  3
  99.0000   0.0000  3
 99X 138 501  16  19.90   0.00 AN     6 2
 -36.1100  83.1300  3
 -36.2100  83.2200  2
 -36.3400  83.3500  2
 -36.3000  83.1400  3
 -36.2200  83.1900  2
 -36.1000  83.2900  2
 -35.3300  82.4900  3
 -35.2900  82.4300  2
 -35.3700  82.3700  2
 -35.4300  82.3800  2
 -35.4700  82.4400  2
 -35.4400  82.4900  2
 -35.3700  82.4900  2
 -35.3700  82.4100  2
 -35.3800  82.3800  2
 -35.3800  82.4000  3
  99.0000   0.0000  3
 99X 139 501  27  31.65   0.00 AN    11 4
 -25.9900  81.5000  3
 -25.9100  81.6000  2
 -25.8100  81.7300  2
 -25.8500  81.5500  3
 -25.9000  81.6100  2
 -25.9500  81.6900  2
 -26.6400  82.3600  3
 -26.7100  82.4200  2
 -26.8100  82.5500  2
 -26.8200  82.3600  3
 -26.7100  82.4400  2
 -26.6100  82.5300  2
 -26.0000  82.0200  3
 -26.1100  82.0400  2
 -26.0200  82.2100  3
 -26.1400  82.2100  2
 -27.1900  82.9800  3
 -27.1100  83.1000  2
 -27.0000  83.1900  2
 -27.0000  82.9700  3
 -27.1000  83.0800  2
 -27.2100  83.1900  2
 -27.0300  83.3300  3
 -27.1600  83.3200  2
 -27.0300  83.4900  3
 -27.1300  83.4700  2
 -56.8900 110.2200  3
  99.0000   0.0000  3
 99X 140 501  15  35.58   0.00 AN    13 6
 -26.5100  83.7800  3
 -26.4700  83.8300  2
 -26.3600  83.9400  2
 -26.3600  83.7800  3
 -26.4400  83.8600  2
 -26.5200  83.9100  2
 -26.7000  84.0000  3
 -26.9300  84.0300  2
 -26.7000  84.1300  3
 -26.6900  84.2700  2
 -26.7400  84.2200  2
 -26.8000  84.3900  2
 -26.9100  84.3000  2
 -26.9000  84.2300  2
 -26.9000  84.2300  3
  99.0000   0.0000  3
 99X 141 501 141  43.00   0.00 TA 000   3
 -41.8100  79.8700  3
 -41.6700  80.1100  2
 -41.4500  80.4000  2
 -41.3100  80.5600  2
 -41.1700  80.7600  2
 -40.9800  81.0200  2
 -40.7000  81.4000  2
 -40.4500  81.7500  2
 -40.1900  82.0700  2
 -39.9600  82.3400  2
 -39.7600  82.5700  2
 -39.4800  82.9800  2
 -39.1900  83.4000  2
 -38.9600  83.7000  2
 -38.7300  84.0200  2
 -38.6200  84.1300  2
 -37.5000  79.6100  3
 -37.3100  79.8100  2
 -37.0400  80.1500  2
 -36.8200  80.3900  2
 -36.5300  80.7300  2
 -36.2400  81.1200  2
 -36.0300  81.3900  2
 -35.7600  81.7000  2
 -35.5100  81.9900  2
 -35.2400  82.3200  2
 -35.0200  82.5900  2
 -34.7800  82.9100  2
 -34.5100  83.2900  2
 -34.2200  83.6600  2
 -33.9900  83.9500  2
 -33.7900  84.1900  2
 -36.8500  78.7300  3
 -36.6500  78.9700  2
 -36.4300  79.2900  2
 -36.1600  79.6000  2
 -35.9000  79.9100  2
 -35.5700  80.2800  2
 -35.3000  80.6000  2
 -35.1000  80.8600  2
 -34.8700  81.1800  2
 -34.6200  81.4300  2
 -34.4200  81.7200  2
 -34.1600  82.0200  2
 -33.9300  82.2600  2
 -33.6600  82.6000  2
 -33.4100  82.9300  2
 -33.2300  83.2000  2
 -33.0500  83.4100  2
 -32.8600  83.6200  2
 -35.5600  78.3300  3
 -35.3000  78.5800  2
 -35.1600  78.8200  2
 -34.9000  79.0900  2
 -34.6100  79.4400  2
 -34.3200  79.8000  2
 -34.0300  80.1500  2
 -33.6900  80.5900  2
 -33.4600  80.8500  2
 -33.2200  81.1700  2
 -32.9000  81.5300  2
 -32.6700  81.7900  2
 -32.4400  82.0600  2
 -32.2500  82.2800  2
 -32.0400  82.5100  2
 -31.8400  82.7300  2
 -31.5600  83.0700  2
 -31.3900  83.2900  2
 -33.5700  77.2500  3
 -33.3300  77.5400  2
 -33.1800  77.7600  2
 -32.8900  78.0800  2
 -32.6300  78.3800  2
 -32.3600  78.6900  2
 -32.1100  78.9400  2
 -31.8500  79.2800  2
 -31.6400  79.5000  2
 -31.3800  79.7900  2
 -31.1200  80.0800  2
 -30.9300  80.2800  2
 -30.7700  80.4900  2
 -30.5400  80.7200  2
 -30.3500  80.9200  2
 -30.1100  81.1900  2
 -29.9100  81.4800  2
 -29.7000  81.7000  2
 -29.6400  81.8000  2
 -31.7500  76.6800  3
 -31.5300  76.9600  2
 -31.3800  77.2300  2
 -31.2000  77.5200  2
 -30.9400  77.8200  2
 -30.7600  78.0300  2
 -30.4900  78.3000  2
 -30.2600  78.6100  2
 -30.0200  78.8600  2
 -29.7500  79.2100  2
 -29.5900  79.4400  2
 -29.3500  79.6800  2
 -29.0100  80.0300  2
 -28.6700  80.3900  2
 -28.3700  80.7600  2
 -28.1500  81.0600  2
 -27.8600  81.4500  2
 -27.6400  81.6700  2
 -27.4900  81.8400  2
 -27.2400  82.1300  2
 -27.0500  82.3200  2
 -26.8200  82.5300  2
 -26.6000  82.8200  2
 -26.3800  83.1200  2
 -26.1200  83.4700  2
 -25.9600  83.6800  2
 -25.7400  83.9000  2
 -25.5700  84.0800  2
 -25.5300  84.1300  2
 -30.5400  75.3100  3
 -30.2800  75.5600  2
 -30.1600  75.7900  2
 -29.9700  76.0100  2
 -29.7300  76.2800  2
 -29.5100  76.5500  2
 -29.2800  76.8100  2
 -29.0800  77.0500  2
 -28.8500  77.3500  2
 -28.6800  77.5600  2
 -28.4700  77.8400  2
 -28.3300  78.0200  2
 -28.2100  78.1900  2
 -28.5400  74.4500  3
 -28.3500  74.7400  2
 -28.1700  74.9400  2
 -27.9500  75.2000  2
 -27.7200  75.4100  2
 -27.5800  75.5800  2
 -27.3900  75.8500  2
 -27.1400  76.1900  2
 -26.9000  76.4800  2
 -26.7800  76.6500  2
 -26.6400  76.8300  2
 -26.1300  77.0700  3
  99.0000   0.0000  3
 XXX 531 501  19 100.00   0.00 TA 000   5
 -15.2400  81.6700  3
 -14.3800  82.2400  2
 -13.3800  82.7100  3
 -12.6500  83.2800  2
 -11.4600  83.7100  3
 -10.9000  84.0400  2
 -10.0300  84.3700  3
  -9.4300  84.7000  2
 -21.2200  82.6300  3
 -20.6500  83.0100  2
 -20.0800  83.4400  3
 -19.5500  83.5800  2
 -18.6200  84.3300  3
 -17.9600  84.6700  2
 -17.3700  85.1900  3
 -16.3900  85.8000  2
 -15.8000  86.0800  3
 -14.8500  86.4600  2
 -14.9000  86.4600  3
  99.0000   0.0000  3
 XXX1152 501  23 100.00   0.00 TA 000   5
  10.2300  56.4500  3
  10.7800  56.9200  2
  11.3800  57.2500  2
  12.2500  57.9600  2
  12.7500  58.2900  2
  13.5300  58.6200  2
  14.2100  59.0000  2
  15.0700  59.2400  2
  15.9300  59.7100  2
  16.7900  59.9000  2
  17.5500  60.2300  2
  18.1300  60.3300  2
  18.6200  60.5200  2
  19.1500  60.7100  2
  19.6400  61.1400  2
  20.0800  61.4200  2
  20.5600  61.6600  2
  21.1300  61.9900  2
  21.5700  62.1800  2
  22.0100  62.2300  2
  22.4800  62.4200  2
  22.7400  62.5100  2
 -19.7900  76.6700  3
  99.0000   0.0000  3
 53X   2 501 200   9.00   0.00 TH 000   3
  24.8900  66.0100  3
  24.8300  66.0800  2
  24.7000  66.3600  2
  24.6600  66.6300  2
  24.6500  66.9800  2
  24.7400  67.2400  2
  24.7800  67.3400  2
  24.8400  67.4800  2
  24.9400  67.6000  2
  25.0300  67.7300  2
  25.1300  67.8400  2
  25.2700  67.9600  2
  25.4400  68.0600  2
  25.6200  68.0500  2
  25.7500  68.0500  2
  25.9100  67.9800  2
  26.0000  67.9300  2
  26.1500  67.8100  2
  26.2500  67.7400  2
  26.3700  67.6200  2
  26.4900  67.5100  2
  26.5400  67.4600  2
  26.6700  67.4100  2
  26.8500  67.4100  2
  27.1600  67.4800  2
  27.5000  67.4600  2
  27.7000  67.4700  2
  27.9400  67.4200  2
  28.1700  67.3800  2
  28.3500  67.3300  2
  28.5500  67.3900  2
  28.8400  67.4500  2
  29.1000  67.5100  2
  29.3000  67.5800  2
  29.4700  67.6600  2
  29.5900  67.7300  2
  29.5800  67.8300  2
  29.3800  67.9700  2
  29.2800  68.0600  2
  29.1600  68.2100  2
  29.0400  68.3300  2
  28.9200  68.4500  2
  28.8000  68.6600  2
  28.7200  68.9200  2
  28.6900  69.1000  2
  28.6900  69.2300  2
  28.7100  69.3800  2
  28.8200  69.6400  2
  28.9700  69.8800  2
  29.1500  69.9900  2
  29.4000  70.0600  2
  29.5400  70.1700  2
  29.7800  70.2600  2
  30.0600  70.4000  2
  30.2200  70.5100  2
  30.3900  70.5600  2
  30.5900  70.6000  2
  30.8400  70.6000  2
  31.0500  70.5900  2
  31.2400  70.5800  2
  31.4000  70.5600  2
  31.5100  70.5500  2
  31.6700  70.5500  2
  31.9200  70.5400  2
  32.0900  70.5200  2
  32.1900  70.5200  2
  32.2600  70.5700  2
