 900   2 401  33 235.00   0.00 BS 000   3
  70.4000-139.9600  3
  70.5000-140.7700  2
  70.5900-141.4200  2
  70.6700-142.1400  2
  70.7400-142.8500  2
  70.8000-143.7200  2
  70.8200-144.0200  2
  70.8600-144.2300  2
  70.9700-145.1000  2
  71.0200-146.1100  2
  71.0700-147.0700  2
  71.1800-148.0200  2
  71.2900-149.1000  2
  71.4000-150.1500  2
  71.5800-151.3800  2
  71.5800-151.3700  2
  71.6300-151.6300  2
  71.7500-152.3700  2
  71.8900-153.0800  2
  72.1200-154.1000  2
  72.3100-155.1900  2
  72.5000-156.2100  2
  72.7000-157.3800  2
  72.8700-158.2300  2
  73.0400-159.0500  2
  73.2000-159.9400  2
  73.3600-160.9200  2
  73.4800-161.5500  2
  73.6400-162.4300  2
  73.7300-163.0300  2
  73.8500-163.8400  2
  74.0100-164.5800  2
  74.0500-164.7900  3
  99.0000   0.0000  3
 900   2 401  14 235.00   0.00 BS 000   3
  74.0100-164.6900  3
  74.0100-164.6900  2
  74.0200-164.7000  2
  74.0500-165.0500  2
  74.1400-165.6100  2
  74.3000-166.4600  2
  74.4300-167.1800  2
  74.5800-168.1700  2
  74.7000-168.9700  2
  74.8200-169.8800  2
  74.9300-170.7700  2
  75.0600-171.7300  2
  75.1600-172.5600  2
  75.1600-172.5600  3
  99.0000   0.0000  3
 900   3 401   9 235.00   0.00 BS 000   3
  75.1600-172.6400  3
  75.1600-172.6200  2
  75.1700-172.9200  2
  75.2300-173.5200  2
  75.3000-174.1100  2
  75.3900-174.5900  2
  75.5400-175.3500  2
  75.6700-175.7600  2
  99.0000   0.0000  3
 90X   2 401  49 600.00   0.00 MA 000   7
  63.4000-163.6600  3
  63.4500-163.4800  2
  63.4900-163.3100  2
  63.5800-163.0000  2
  63.6800-162.6000  2
  63.8000-162.2000  2
  63.9300-161.9300  2
  64.1000-161.6700  2
  64.2500-161.4600  2
  64.4100-161.3200  2
  64.5700-161.1900  2
  64.7800-161.0800  2
  65.0100-161.0000  2
  65.1600-161.0100  2
  65.2900-161.2100  2
  65.4400-161.3500  2
  65.6300-161.6700  2
  65.7900-161.7700  2
  65.9700-161.7500  2
  66.1400-161.5600  2
  66.3500-161.3800  2
  66.5300-161.1200  2
  66.6900-160.8400  2
  66.8500-160.4200  2
  66.9500-160.0500  2
  67.1200-159.7500  2
  67.2600-159.4100  2
  67.3100-158.6200  2
  67.1900-157.3600  2
  67.1000-156.3700  2
  67.0100-155.5300  2
  66.9600-154.5000  2
  67.0000-153.8900  2
  67.0900-153.1900  2
  67.1400-152.3800  2
  67.1800-151.6500  2
  67.1900-151.0400  2
  67.2100-150.3600  2
  67.2400-149.7000  2
  67.2800-149.2300  2
  67.3000-148.9500  2
  67.2900-148.2500  2
  67.2500-147.8000  2
  67.0900-146.9300  2
  66.9500-146.3100  2
  66.7600-145.3000  2
  66.6700-144.8000  2
  66.5300-144.1400  2
  66.5500-144.1300  3
  99.0000   0.0000  3
 90X   4 401  23 285.00   0.00 SS 000   2
  66.5500-144.1100  3
  66.5700-144.0300  2
  66.6100-143.7600  2
  66.6700-143.4600  2
  66.7300-143.1500  2
  66.7800-142.8500  2
  66.8600-142.5300  2
  66.9700-142.1100  2
  67.0400-141.8500  2
  67.1200-141.5200  2
  67.2000-141.1300  2
  67.2600-140.8700  2
  67.3700-140.4700  2
  67.4400-140.1700  2
  67.5500-139.7600  2
  67.6200-139.4300  2
  67.6800-139.1300  2
  67.7700-138.7700  2
  67.8900-138.3300  2
  67.9800-137.9200  2
  68.0900-137.5100  2
  68.1700-137.3700  2
  99.0000   0.0000  3
 90X1116 401  15 285.00   0.00 TH 000   2
  68.1400-137.4400  3
  68.1800-137.4200  2
  68.2600-137.3600  2
  68.3200-137.3300  2
  68.4200-137.3200  2
  68.5300-137.3100  2
  68.7100-137.3300  2
  68.8100-137.2800  2
  68.9400-137.3100  2
  69.0800-137.3200  2
  69.2500-137.3300  2
  69.3900-137.2600  2
  69.5300-137.1400  2
  69.6400-137.0100  2
  69.6200-137.0100  3
  99.0000   0.0000  3
 900   7 401  65 200.00   0.00 MA 000   7
  66.9100 199.9200  3
  66.6200 199.0700  2
  66.2600 198.6000  2
  65.9100 198.2600  2
  65.5000 198.5100  2
  65.0500 198.9800  2
  64.2800 198.6500  2
  63.9000 198.0300  2
  63.6000 197.1700  2
  63.3300 196.3100  2
  63.2200 195.6500  2
  63.1200 194.8700  2
  63.0300 193.8900  2
  62.8900 192.3700  2
  62.9100 190.6800  2
  63.0000 189.7200  2
  63.1500 188.5000  2
  63.5600 187.1400  2
  63.8400 186.2000  2
  64.2100 185.0100  2
  64.6700 183.6700  2
  64.9300 182.7500  2
  65.2000 181.5800  2
  65.4700 180.4000  2
  65.8800 178.2400  2
  66.1500 176.9800  2
  66.6400 174.8400  2
  66.8400 172.9100  2
  66.9400 171.0400  2
  67.1500 169.3900  2
  67.3200 167.6400  2
  67.4300 166.9900  2
  67.6400 165.7400  2
  67.9800 164.4000  2
  68.3600 163.5800  2
  68.8200 162.8200  2
  69.1600 161.9900  2
  69.3900 160.8800  2
  69.5300 160.0000  2
  69.5700 159.7800  2
  69.6000 159.6500  3
  99.0000   0.0000  3
 40X 111 401 990 600.00   0.00 CS 000   7
  64.8100-161.7600  3
  64.7600-161.7300  2
  64.7300-161.8900  2
  64.6900-162.1100  2
  64.6200-162.2200  2
  64.5300-162.4400  2
  64.4100-162.6000  2
  64.2800-162.7100  2
  64.2800-162.7700  2
  64.4200-162.8300  2
  64.5100-162.8500  2
  64.5600-163.0200  2
  64.6300-163.1300  2
  64.6300-163.2400  2
  64.6200-163.3900  2
  64.5800-163.3400  2
  64.5300-163.2200  2
  64.5100-163.0500  2
  64.4400-163.0700  2
  64.4000-163.1200  2
  64.4400-163.1800  2
  64.5100-163.3400  2
  64.5600-163.5700  2
  64.5700-163.6400  2
  64.5700-163.6900  2
  64.5600-163.8100  2
  64.5600-163.8700  2
  64.5400-163.9300  2
  64.5400-164.0900  2
  64.5600-164.3100  2
  64.5300-164.5000  2
  64.4900-164.6500  2
  64.4400-164.8700  2
  64.4900-165.0600  2
  64.5100-165.2200  2
  64.5100-165.4100  2
  64.5300-165.6100  2
  64.5400-165.8600  2
  64.5600-166.0400  2
  64.5700-166.1700  2
  64.5900-166.2200  2
  64.6100-166.2400  2
  64.6200-166.3300  2
  64.6800-166.4500  2
  64.7300-166.5100  2
  64.8300-166.4700  2
  64.9200-166.4800  2
  65.0100-166.6800  2
  65.0900-166.7900  2
  65.2000-166.9100  2
  65.2600-166.8600  2
  65.2300-166.8000  2
  65.1700-166.8200  2
  65.1400-166.6500  2
  65.2400-166.5000  2
  65.2800-166.3500  2
  65.3000-166.1900  2
  65.3200-166.4500  2
  65.3600-166.6800  2
  65.3800-166.8700  2
  65.3300-166.7800  2
  65.3200-166.8300  2
  65.3700-167.1200  2
  65.3900-167.3600  2
  65.4600-167.5800  2
  65.5300-167.8300  2
  65.5800-168.0200  2
  65.6300-168.1300  2
  65.6900-168.1300  2
  65.7300-168.0200  2
  65.7400-167.9100  2
  65.7000-167.9600  2
  65.6500-168.0400  2
  65.6500-167.9400  2
  65.6800-167.8300  2
  65.7200-167.7000  2
  65.7500-167.5200  2
  65.7700-167.5500  2
  65.8000-167.5500  2
  65.8500-167.4800  2
  65.9100-167.3100  2
  65.8600-167.2100  2
  65.9000-167.0200  2
  65.9600-166.9300  2
  66.0000-166.9100  2
  65.9800-166.8300  2
  66.0500-166.7300  2
  66.1100-166.5200  2
  66.1600-166.3000  2
  66.1900-166.1400  2
  66.1400-166.1200  2
  66.1100-166.0400  2
  66.1200-165.8300  2
  66.1200-165.6400  2
