1074	101	200	225	62	115	11	41
1071	101	204	208	55	95	5	72
1073	101	205	225	60	89	5	58
1075	101	208	220	61	64	4	892
1076	101	208	220	58	79	4	62
1077	101	208	230	54	102	5	50
1078	101	208	230	49	89	5	6
1080	101	208	235	45	97	7	21
1081	101	213	229	48	92	4	242
