-0.601600 -0.500000 -0.623000 0
-0.623000 -0.500000 -0.601600 1
0.000000 -0.484800 -0.874600 0
0.000000 -0.515000 -0.857200 1
0.015100 -0.500000 -0.865900 0
-0.015100 -0.500000 -0.865900 1
0.000000 0.515000 -0.857200 0
0.000000 0.484800 -0.874600 1
0.015100 0.500000 -0.865900 0
-0.015100 0.500000 -0.865900 1
0.606100 0.515000 -0.606100 0
0.618400 0.484800 -0.618400 1
0.623000 0.500000 -0.601600 0
0.601600 0.500000 -0.623000 1
0.857200 0.515000 0.000000 0
0.874600 0.484800 0.000000 1
0.865900 0.500000 0.015100 0
0.865900 0.500000 -0.015100 1
0.606100 0.515000 0.606100 0
0.618400 0.484800 0.618400 1
0.601600 0.500000 0.623000 0
0.623000 0.500000 0.601600 1
0.000000 0.515000 0.857200 0
0.000000 0.484800 0.874600 1
-0.015100 0.500000 0.865900 0
0.015100 0.500000 0.865900 1
-0.606100 0.515000 0.606100 0
-0.618400 0.484800 0.618400 1
-0.623000 0.500000 0.601600 0
-0.601600 0.500000 0.623000 1
-0.857200 0.515000 0.000000 0
-0.874600 0.484800 0.000000 1
-0.865900 0.500000 -0.015100 0
-0.865900 0.500000 0.015100 1
-0.606100 0.515000 -0.606100 0
-0.618400 0.484800 -0.618400 1
-0.601600 0.500000 -0.623000 0
-0.623000 0.500000 -0.601600 1
0.000000 0.515000 -0.857200 0
0.000000 0.484800 -0.874600 1
0.015100 0.500000 -0.865900 0
-0.015100 0.500000 -0.865900 1
0.000000 0.874600 -0.484800 0
0.000000 0.857200 -0.515000 1
0.008700 0.866000 -0.499900 0
-0.008700 0.866000 -0.499900 1
0.342800 0.874600 -0.342800 0
0.364200 0.857200 -0.364200 1
0.359700 0.866000 -0.347300 0
0.347300 0.866000 -0.359700 1
0.484800 0.874600 0.000000 0
0.515000 0.857200 0.000000 1
0.499900 0.866000 0.008700 0
0.499900 0.866000 -0.008700 1
0.342800 0.874600 0.342800 0
0.364200 0.857200 0.364200 1
0.347300 0.866000 0.359700 0
0.359700 0.866000 0.347300 1
0.000000 0.874600 0.484800 0
0.000000 0.857200 0.515000 1
-0.008700 0.866000 0.499900 0
0.008700 0.866000 0.499900 1
-0.342800 0.874600 0.342800 0
-0.364200 0.857200 0.364200 1
-0.359700 0.866000 0.347300 0
-0.347300 0.866000 0.359700 1
-0.484800 0.874600 0.000000 0
-0.515000 0.857200 0.000000 1
-0.499900 0.866000 -0.008700 0
-0.499900 0.866000 0.008700 1
-0.342800 0.874600 -0.342800 0
-0.364200 0.857200 -0.364200 1
-0.347300 0.866000 -0.359700 0
-0.359700 0.866000 -0.347300 1
0.000000 0.874600 -0.484800 0
0.000000 0.857200 -0.515000 1
0.008700 0.866000 -0.499900 0
-0.008700 0.866000 -0.499900 1
0.000000 0.000000 -1.000000 0
0.017500 0.000000 -0.999800 1
0.034900 0.000000 -0.999400 1
0.052300 0.000000 -0.998600 0
0.069800 0.000000 -0.997600 1
0.087200 0.000000 -0.996200 1
0.104500 0.000000 -0.994500 1
0.121900 0.000000 -0.992500 0
0.139200 0.000000 -0.990300 1
0.156400 0.000000 -0.987700 1
0.173600 0.000000 -0.984800 1
0.190800 0.000000 -0.981600 0
0.207900 0.000000 -0.978100 1
0.225000 0.000000 -0.974400 1
0.241900 0.000000 -0.970300 1
0.258800 0.000000 -0.965900 0
0.275600 0.000000 -0.961300 1
0.292400 0.000000 -0.956300 1
0.309000 0.000000 -0.951100 1
0.325600 0.000000 -0.945500 0
0.342000 0.000000 -0.939700 1
0.358400 0.000000 -0.933600 1
0.374600 0.000000 -0.927200 1
0.390700 0.000000 -0.920500 0
0.406700 0.000000 -0.913500 1
0.422600 0.000000 -0.906300 1
0.438400 0.000000 -0.898800 1
0.454000 0.000000 -0.891000 0
0.469500 0.000000 -0.882900 1
0.484800 0.000000 -0.874600 1
0.500000 0.000000 -0.866000 1
0.515000 0.000000 -0.857200 0
0.529900 0.000000 -0.848000 1
0.544600 0.000000 -0.838700 1
0.559200 0.000000 -0.829000 1
0.573600 0.000000 -0.819200 0
0.587800 0.000000 -0.809000 1
0.601800 0.000000 -0.798600 1
0.615700 0.000000 -0.788000 1
0.629300 0.000000 -0.777100 0
0.642800 0.000000 -0.766000 1
0.656100 0.000000 -0.754700 1
0.669100 0.000000 -0.743100 1
0.682000 0.000000 -0.731400 0
0.694700 0.000000 -0.719300 1
0.707100 0.000000 -0.707100 1
0.719300 0.000000 -0.694700 1
0.731400 0.000000 -0.682000 0
0.743100 0.000000 -0.669100 1
0.754700 0.000000 -0.656100 1
0.766000 0.000000 -0.642800 1
0.777100 0.000000 -0.629300 0
0.788000 0.000000 -0.615700 1
0.798600 0.000000 -0.601800 1
0.809000 0.000000 -0.587800 1
0.819200 0.000000 -0.573600 0
0.829000 0.000000 -0.559200 1
0.838700 0.000000 -0.544600 1
0.848000 0.000000 -0.529900 1
0.857200 0.000000 -0.515000 0
0.866000 0.000000 -0.500000 1
0.874600 0.000000 -0.484800 1
0.882900 0.000000 -0.469500 1
0.891000 0.000000 -0.454000 0
0.898800 0.000000 -0.438400 1
0.906300 0.000000 -0.422600 1
0.913500 0.000000 -0.406700 1
0.920500 0.000000 -0.390700 0
0.927200 0.000000 -0.374600 1
0.933600 0.000000 -0.358400 1
0.939700 0.000000 -0.342000 1
0.945500 0.000000 -0.325600 0
0.951100 0.000000 -0.309000 1
0.956300 0.000000 -0.292400 1
0.961300 0.000000 -0.275600 1
0.965900 0.000000 -0.258800 0
0.970300 0.000000 -0.241900 1
0.974400 0.000000 -0.225000 1
0.978100 0.000000 -0.207900 1
0.981600 0.000000 -0.190800 0
0.984800 0.000000 -0.173600 1
0.987700 0.000000 -0.156400 1
0.990300 0.000000 -0.139200 1
0.992500 0.000000 -0.121900 0
0.994500 0.000000 -0.104500 1
0.996200 0.000000 -0.087200 1
0.997600 0.000000 -0.069800 1
0.998600 0.000000 -0.052300 0
0.999400 0.000000 -0.034900 1
0.999800 0.000000 -0.017500 1
1.000000 0.000000 0.000000 1
0.999800 0.000000 0.017500 0
0.999400 0.000000 0.034900 1
0.998600 0.000000 0.052300 1
0.997600 0.000000 0.069800 1
0.996200 0.000000 0.087200 0
0.994500 0.000000 0.104500 1
0.992500 0.000000 0.121900 1
0.990300 0.000000 0.139200 1
0.987700 0.000000 0.156400 0
0.984800 0.000000 0.173600 1
0.981600 0.000000 0.190800 1
0.978100 0.000000 0.207900 1
0.974400 0.000000 0.225000 0
0.970300 0.000000 0.241900 1
0.965900 0.000000 0.258800 1
0.961300 0.000000 0.275600 1
0.956300 0.000000 0.292400 0
0.951100 0.000000 0.309000 1
0.945500 0.000000 0.325600 1
0.939700 0.000000 0.342000 1
0.933600 0.000000 0.358400 0
0.927200 0.000000 0.374600 1
0.920500 0.000000 0.390700 1
0.913500 0.000000 0.406700 1
0.906300 0.000000 0.422600 0
0.898800 0.000000 0.438400 1
0.891000 0.000000 0.454000 1
0.882900 0.000000 0.469500 1
0.874600 0.000000 0.484800 0
0.866000 0.000000 0.500000 1
0.857200 0.000000 0.515000 1
0.848000 0.000000 0.529900 1
0.838700 0.000000 0.544600 0
0.829000 0.000000 0.559200 1
0.819200 0.000000 0.573600 1
0.809000 0.000000 0.587800 1
0.798600 0.000000 0.601800 0
0.788000 0.000000 0.615700 1
0.777100 0.000000 0.629300 1
0.766000 0.000000 0.642800 1
0.754700 0.000000 0.656100 0
0.743100 0.000000 0.669100 1
0.731400 0.000000 0.682000 1
0.719300 0.000000 0.694700 1
0.707100 0.000000 0.707100 0
0.694700 0.000000 0.719300 1
0.682000 0.000000 0.731400 1
0.669100 0.000000 0.743100 1
0.656100 0.000000 0.754700 0
0.642800 0.000000 0.766000 1
0.629300 0.000000 0.777100 1
0.615700 0.000000 0.788000 1
0.601800 0.000000 0.798600 0
0.587800 0.000000 0.809000 1
0.573600 0.000000 0.819200 1
0.559200 0.000000 0.829000 1
0.544600 0.000000 0.838700 0
0.529900 0.000000 0.848000 1
0.515000 0.000000 0.857200 1
0.500000 0.000000 0.866000 1
0.484800 0.000000 0.874600 0
0.469500 0.000000 0.882900 1
0.454000 0.000000 0.891000 1
0.438400 0.000000 0.898800 1
0.422600 0.000000 0.906300 0
0.406700 0.000000 0.913500 1
0.390700 0.000000 0.920500 1
0.374600 0.000000 0.927200 1
0.358400 0.000000 0.933600 0
0.342000 0.000000 0.939700 1
0.325600 0.000000 0.945500 1
0.309000 0.000000 0.951100 1
0.292400 0.000000 0.956300 0
0.275600 0.000000 0.961300 1
0.258800 0.000000 0.965900 1
0.241900 0.000000 0.970300 1
0.225000 0.000000 0.974400 0
0.207900 0.000000 0.978100 1
0.190800 0.000000 0.981600 1
0.173600 0.000000 0.984800 1
0.156400 0.000000 0.987700 0
0.139200 0.000000 0.990300 1
0.121900 0.000000 0.992500 1
0.104500 0.000000 0.994500 1
0.087200 0.000000 0.996200 0
0.069800 0.000000 0.997600 1
0.052300 0.000000 0.998600 1
0.034900 0.000000 0.999400 1
0.017500 0.000000 0.999800 0
0.000000 0.000000 1.000000 1
-0.017500 0.000000 0.999800 1
-0.034900 0.000000 0.999400 1
-0.052300 0.000000 0.998600 0
-0.069800 0.000000 0.997600 1
-0.087200 0.000000 0.996200 1
-0.104500 0.000000 0.994500 1
-0.121900 0.000000 0.992500 0
-0.139200 0.000000 0.990300 1
-0.156400 0.000000 0.987700 1
-0.173600 0.000000 0.984800 1
-0.190800 0.000000 0.981600 0
-0.207900 0.000000 0.978100 1
-0.225000 0.000000 0.974400 1
-0.241900 0.000000 0.970300 1
-0.258800 0.000000 0.965900 0
-0.275600 0.000000 0.961300 1
-0.292400 0.000000 0.956300 1
-0.309000 0.000000 0.951100 1
-0.325600 0.000000 0.945500 0
-0.342000 0.000000 0.939700 1
-0.358400 0.000000 0.933600 1
-0.374600 0.000000 0.927200 1
-0.390700 0.000000 0.920500 0
-0.406700 0.000000 0.913500 1
-0.422600 0.000000 0.906300 1
-0.438400 0.000000 0.898800 1
-0.454000 0.000000 0.891000 0
-0.469500 0.000000 0.882900 1
-0.484800 0.000000 0.874600 1
-0.500000 0.000000 0.866000 1
-0.515000 0.000000 0.857200 0
-0.529900 0.000000 0.848000 1
-0.544600 0.000000 0.838700 1
-0.559200 0.000000 0.829000 1
-0.573600 0.000000 0.819200 0
-0.587800 0.000000 0.809000 1
-0.601800 0.000000 0.798600 1
-0.615700 0.000000 0.788000 1
-0.629300 0.000000 0.777100 0
-0.642800 0.000000 0.766000 1
-0.656100 0.000000 0.754700 1
-0.669100 0.000000 0.743100 1
-0.682000 0.000000 0.731400 0
-0.694700 0.000000 0.719300 1
-0.707100 0.000000 0.707100 1
-0.719300 0.000000 0.694700 1
-0.731400 0.000000 0.682000 0
-0.743100 0.000000 0.669100 1
-0.754700 0.000000 0.656100 1
-0.766000 0.000000 0.642800 1
-0.777100 0.000000 0.629300 0
-0.788000 0.000000 0.615700 1
-0.798600 0.000000 0.601800 1
-0.809000 0.000000 0.587800 1
-0.819200 0.000000 0.573600 0
-0.829000 0.000000 0.559200 1
-0.838700 0.000000 0.544600 1
-0.848000 0.000000 0.529900 1
-0.857200 0.000000 0.515000 0
-0.866000 0.000000 0.500000 1
-0.874600 0.000000 0.484800 1
-0.882900 0.000000 0.469500 1
-0.891000 0.000000 0.454000 0
-0.898800 0.000000 0.438400 1
-0.906300 0.000000 0.422600 1
-0.913500 0.000000 0.406700 1
-0.920500 0.000000 0.390700 0
-0.927200 0.000000 0.374600 1
-0.933600 0.000000 0.358400 1
-0.939700 0.000000 0.342000 1
-0.945500 0.000000 0.325600 0
-0.951100 0.000000 0.309000 1
-0.956300 0.000000 0.292400 1
-0.961300 0.000000 0.275600 1
-0.965900 0.000000 0.258800 0
-0.970300 0.000000 0.241900 1
-0.974400 0.000000 0.225000 1
-0.978100 0.000000 0.207900 1
-0.981600 0.000000 0.190800 0
-0.984800 0.000000 0.173600 1
-0.987700 0.000000 0.156400 1
-0.990300 0.000000 0.139200 1
-0.992500 0.000000 0.121900 0
-0.994500 0.000000 0.104500 1
-0.996200 0.000000 0.087200 1
-0.997600 0.000000 0.069800 1
-0.998600 0.000000 0.052300 0
-0.999400 0.000000 0.034900 1
-0.999800 0.000000 0.017500 1
-1.000000 0.000000 0.000000 1
-0.999800 0.000000 -0.017500 0
-0.999400 0.000000 -0.034900 1
-0.998600 0.000000 -0.052300 1
-0.997600 0.000000 -0.069800 1
-0.996200 0.000000 -0.087200 0
-0.994500 0.000000 -0.104500 1
-0.992500 0.000000 -0.121900 1
-0.990300 0.000000 -0.139200 1
-0.987700 0.000000 -0.156400 0
-0.984800 0.000000 -0.173600 1
-0.981600 0.000000 -0.190800 1
-0.978100 0.000000 -0.207900 1
-0.974400 0.000000 -0.225000 0
-0.970300 0.000000 -0.241900 1
-0.965900 0.000000 -0.258800 1
-0.961300 0.000000 -0.275600 1
-0.956300 0.000000 -0.292400 0
-0.951100 0.000000 -0.309000 1
-0.945500 0.000000 -0.325600 1
-0.939700 0.000000 -0.342000 1
-0.933600 0.000000 -0.358400 0
-0.927200 0.000000 -0.374600 1
-0.920500 0.000000 -0.390700 1
-0.913500 0.000000 -0.406700 1
-0.906300 0.000000 -0.422600 0
-0.898800 0.000000 -0.438400 1
-0.891000 0.000000 -0.454000 1
-0.882900 0.000000 -0.469500 1
-0.874600 0.000000 -0.484800 0
-0.866000 0.000000 -0.500000 1
-0.857200 0.000000 -0.515000 1
-0.848000 0.000000 -0.529900 1
-0.838700 0.000000 -0.544600 0
-0.829000 0.000000 -0.559200 1
-0.819200 0.000000 -0.573600 1
-0.809000 0.000000 -0.587800 1
-0.798600 0.000000 -0.601800 0
-0.788000 0.000000 -0.615700 1
-0.777100 0.000000 -0.629300 1
-0.766000 0.000000 -0.642800 1
-0.754700 0.000000 -0.656100 0
-0.743100 0.000000 -0.669100 1
-0.731400 0.000000 -0.682000 1
-0.719300 0.000000 -0.694700 1
-0.707100 0.000000 -0.707100 0
-0.694700 0.000000 -0.719300 1
-0.682000 0.000000 -0.731400 1
-0.669100 0.000000 -0.743100 1
-0.656100 0.000000 -0.754700 0
-0.642800 0.000000 -0.766000 1
-0.629300 0.000000 -0.777100 1
-0.615700 0.000000 -0.788000 1
-0.601800 0.000000 -0.798600 0
-0.587800 0.000000 -0.809000 1
-0.573600 0.000000 -0.819200 1
-0.559200 0.000000 -0.829000 1
-0.544600 0.000000 -0.838700 0
-0.529900 0.000000 -0.848000 1
-0.515000 0.000000 -0.857200 1
-0.500000 0.000000 -0.866000 1
-0.484800 0.000000 -0.874600 0
-0.469500 0.000000 -0.882900 1
-0.454000 0.000000 -0.891000 1
-0.438400 0.000000 -0.898800 1
-0.422600 0.000000 -0.906300 0
-0.406700 0.000000 -0.913500 1
-0.390700 0.000000 -0.920500 1
-0.374600 0.000000 -0.927200 1
-0.358400 0.000000 -0.933600 0
-0.342000 0.000000 -0.939700 1
-0.325600 0.000000 -0.945500 1
-0.309000 0.000000 -0.951100 1
-0.292400 0.000000 -0.956300 0
-0.275600 0.000000 -0.961300 1
-0.258800 0.000000 -0.965900 1
-0.241900 0.000000 -0.970300 1
-0.225000 0.000000 -0.974400 0
-0.207900 0.000000 -0.978100 1
-0.190800 0.000000 -0.981600 1
-0.173600 0.000000 -0.984800 1
-0.156400 0.000000 -0.987700 0
-0.139200 0.000000 -0.990300 1
-0.121900 0.000000 -0.992500 1
-0.104500 0.000000 -0.994500 1
-0.087200 0.000000 -0.996200 0
-0.069800 0.000000 -0.997600 1
-0.052300 0.000000 -0.998600 1
-0.034900 0.000000 -0.999400 1
-0.017500 0.000000 -0.999800 0
0.000000 0.000000 -1.000000 1
0.000000 0.999800 -0.017500 0
0.000000 0.999800 0.017500 1
0.017500 0.999800 0.000000 0
-0.017500 0.999800 0.000000 1
0.000000 -0.999800 -0.017500 0
0.000000 -0.999800 0.017500 1
0.017500 -0.999800 0.000000 0
-0.017500 -0.999800 0.000000 1
